sample	distance_bp	possible_bin_pairs	observed_nonzero_pixels	contact_sum	mean_contact_per_possible_pair	support_cutoff_possible_pairs
merged	18900000	3533	3350	31655.0	8.95980752901	1000
merged	18950000	3516	3331	31357.0	8.91837315131	1000
merged	19000000	3499	3302	31277.0	8.93883966848	1000
merged	19050000	3482	3283	30981.0	8.89747271683	1000
merged	19100000	3465	3293	30722.0	8.86637806638	1000
merged	19150000	3448	3250	30171.0	8.7502900232	1000
merged	19200000	3431	3240	30517.0	8.89449140192	1000
merged	19250000	3414	3241	30255.0	8.86203866432	1000
merged	19300000	3397	3199	30196.0	8.88901972329	1000
merged	19350000	3380	3178	30142.0	8.91775147929	1000
merged	19400000	3363	3167	30054.0	8.93666369313	1000
merged	19450000	3346	3171	29771.0	8.89748953975	1000
merged	19500000	3329	3138	29945.0	8.99519375188	1000
merged	19550000	3312	3121	29398.0	8.87620772947	1000
merged	19600000	3295	3115	29616.0	8.98816388467	1000
merged	19650000	3278	3101	29488.0	8.99572910311	1000
merged	19700000	3261	3074	29547.0	9.0607175713	1000
merged	19750000	3244	3067	29185.0	8.99660912454	1000
merged	19800000	3227	3053	29413.0	9.1146575767	1000
merged	19850000	3210	3028	29220.0	9.10280373832	1000
merged	19900000	3193	2991	29041.0	9.09520826809	1000
merged	19950000	3176	2979	29080.0	9.15617128463	1000
merged	20000000	3159	2971	28677.0	9.07787274454	1000
merged	20050000	3142	2960	28508.0	9.0732017823	1000
merged	20100000	3125	2945	28433.0	9.09856	1000
merged	20150000	3108	2929	28374.0	9.12934362934	1000
merged	20200000	3091	2906	27764.0	8.98220640569	1000
merged	20250000	3074	2896	27629.0	8.98796356539	1000
merged	20300000	3057	2867	27659.0	9.04775924109	1000
merged	20350000	3040	2851	27567.0	9.06809210526	1000
merged	20400000	3023	2834	27570.0	9.12007939133	1000
merged	20450000	3006	2830	27265.0	9.07019294744	1000
merged	20500000	2989	2804	27420.0	9.17363666778	1000
merged	20550000	2972	2791	27138.0	9.13122476447	1000
merged	20600000	2955	2775	26698.0	9.03485617597	1000
merged	20650000	2938	2771	26627.0	9.06296800545	1000
merged	20700000	2921	2738	26717.0	9.14652516262	1000
merged	20750000	2904	2729	26883.0	9.25723140496	1000
merged	20800000	2887	2719	26720.0	9.25528229997	1000
merged	20850000	2870	2703	26242.0	9.14355400697	1000
merged	20900000	2853	2679	26328.0	9.22818086225	1000
merged	20950000	2836	2685	26275.0	9.26480959097	1000
merged	21000000	2819	2649	26011.0	9.22703086201	1000
merged	21050000	2802	2648	25702.0	9.1727337616	1000
merged	21100000	2785	2620	25718.0	9.23447037702	1000
merged	21150000	2768	2615	25747.0	9.30166184971	1000
merged	21200000	2751	2589	25341.0	9.21155943293	1000
merged	21250000	2734	2586	25294.0	9.25164594001	1000
merged	21300000	2717	2556	25082.0	9.23150533677	1000
merged	21350000	2700	2553	24926.0	9.23185185185	1000
merged	21400000	2683	2516	24701.0	9.20648527767	1000
merged	21450000	2666	2506	24523.0	9.19842460615	1000
merged	21500000	2649	2491	24481.0	9.241600604	1000
merged	21550000	2632	2503	24161.0	9.1797112462	1000
merged	21600000	2615	2480	24277.0	9.28374760994	1000
merged	21650000	2598	2458	23808.0	9.16397228637	1000
merged	21700000	2581	2437	23890.0	9.25610228594	1000
merged	21750000	2564	2422	23606.0	9.20670826833	1000
merged	21800000	2547	2407	23460.0	9.21083627797	1000
merged	21850000	2530	2392	23641.0	9.3442687747	1000
merged	21900000	2513	2374	23134.0	9.20573020294	1000
merged	21950000	2496	2354	23113.0	9.26001602564	1000
merged	22000000	2479	2324	23225.0	9.36869705526	1000
merged	22050000	2462	2318	23077.0	9.37327376117	1000
merged	22100000	2445	2294	22900.0	9.36605316973	1000
merged	22150000	2428	2293	22514.0	9.2726523888	1000
merged	22200000	2411	2293	22631.0	9.3865615927	1000
merged	22250000	2394	2258	22170.0	9.26065162907	1000
merged	22300000	2377	2239	22025.0	9.26588136306	1000
merged	22350000	2360	2218	22066.0	9.35	1000
merged	22400000	2343	2193	21722.0	9.27102005975	1000
merged	22450000	2326	2186	21510.0	9.24763542562	1000
merged	22500000	2309	2180	21623.0	9.36466002599	1000
merged	22550000	2292	2142	21333.0	9.30759162304	1000
merged	22600000	2275	2143	21170.0	9.30549450549	1000
merged	22650000	2258	2114	21011.0	9.30513728964	1000
merged	22700000	2241	2115	20778.0	9.27175368139	1000
merged	22750000	2224	2096	20777.0	9.34217625899	1000
merged	22800000	2207	2079	20578.0	9.32396918894	1000
merged	22850000	2190	2059	20556.0	9.38630136986	1000
merged	22900000	2173	2050	20680.0	9.51679705476	1000
merged	22950000	2156	2018	20371.0	9.44851576994	1000
merged	23000000	2139	2014	19897.0	9.30201028518	1000
merged	23050000	2122	1993	20168.0	9.50424128181	1000
merged	23100000	2105	1978	19851.0	9.43040380048	1000
merged	23150000	2088	1960	19647.0	9.40948275862	1000
merged	23200000	2071	1948	19535.0	9.43264123612	1000
merged	23250000	2054	1946	19391.0	9.4406037001	1000
merged	23300000	2037	1920	19005.0	9.32989690722	1000
merged	23350000	2020	1892	19263.0	9.53613861386	1000
merged	23400000	2003	1870	18963.0	9.46729905142	1000
merged	23450000	1986	1870	18725.0	9.42849949648	1000
merged	23500000	1969	1853	18947.0	9.62265109192	1000
merged	23550000	1952	1842	18564.0	9.51024590164	1000
merged	23600000	1935	1809	18401.0	9.50956072351	1000
merged	23650000	1918	1803	18041.0	9.40615224192	1000
merged	23700000	1901	1785	18210.0	9.5791688585	1000
merged	23750000	1884	1788	18186.0	9.65286624204	1000
merged	23800000	1867	1751	17901.0	9.5881092662	1000
merged	23850000	1850	1738	17256.0	9.32756756757	1000
merged	23900000	1833	1733	17085.0	9.32078559738	1000
merged	23950000	1817	1712	17040.0	9.37809576225	1000
merged	24000000	1801	1697	16487.0	9.15435868962	1000
merged	24050000	1785	1688	16613.0	9.30700280112	1000
merged	24100000	1769	1668	16573.0	9.36856981345	1000
merged	24150000	1753	1648	16312.0	9.30519110097	1000
merged	24200000	1737	1648	16540.0	9.5221646517	1000
merged	24250000	1721	1617	16250.0	9.44218477629	1000
merged	24300000	1705	1603	16395.0	9.61583577713	1000
merged	24350000	1689	1583	16174.0	9.57608052102	1000
merged	24400000	1673	1586	16032.0	9.58278541542	1000
merged	24450000	1657	1568	15641.0	9.43934821967	1000
merged	24500000	1641	1537	14894.0	9.0761730652	1000
merged	24550000	1625	1539	15083.0	9.28184615385	1000
merged	24600000	1610	1519	14903.0	9.25652173913	1000
merged	24650000	1595	1503	14654.0	9.18746081505	1000
merged	24700000	1580	1490	14670.0	9.28481012658	1000
merged	24750000	1565	1474	14423.0	9.21597444089	1000
merged	24800000	1550	1460	14465.0	9.33225806452	1000
merged	24850000	1535	1444	14347.0	9.34657980456	1000
merged	24900000	1520	1438	14243.0	9.37039473684	1000
merged	24950000	1505	1419	14019.0	9.31495016611	1000
merged	25000000	1490	1400	13845.0	9.29194630872	1000
merged	25050000	1475	1399	13815.0	9.36610169492	1000
merged	25100000	1460	1374	13725.0	9.40068493151	1000
merged	25150000	1445	1366	13257.0	9.17439446367	1000
merged	25200000	1430	1352	13274.0	9.28251748252	1000
merged	25250000	1415	1339	13247.0	9.36183745583	1000
merged	25300000	1400	1327	12785.0	9.13214285714	1000
merged	25350000	1385	1313	12839.0	9.27003610108	1000
merged	25400000	1370	1292	12828.0	9.36350364964	1000
merged	25450000	1355	1293	12499.0	9.22435424354	1000
merged	25500000	1340	1276	12398.0	9.25223880597	1000
merged	25550000	1325	1250	12337.0	9.31094339623	1000
merged	25600000	1310	1236	12267.0	9.3641221374	1000
merged	25650000	1295	1226	12049.0	9.30424710425	1000
merged	25700000	1280	1207	11806.0	9.2234375	1000
merged	25750000	1266	1202	11785.0	9.30884676145	1000
merged	25800000	1252	1189	11768.0	9.39936102236	1000
merged	25850000	1238	1168	11696.0	9.44749596123	1000
merged	25900000	1224	1162	11735.0	9.58741830065	1000
merged	25950000	1210	1142	11498.0	9.50247933884	1000
merged	26000000	1196	1129	11417.0	9.54598662207	1000
merged	26050000	1182	1114	11501.0	9.73011844332	1000
merged	26100000	1168	1099	11118.0	9.51883561644	1000
merged	26150000	1154	1094	11130.0	9.64471403813	1000
merged	26200000	1140	1084	10988.0	9.63859649123	1000
merged	26250000	1126	1058	10998.0	9.76731793961	1000
merged	26300000	1112	1064	10405.0	9.35701438849	1000
merged	26350000	1099	1042	10175.0	9.25841674249	1000
merged	26400000	1087	1033	9754.0	8.97332106716	1000
merged	26450000	1076	1015	9510.0	8.83828996283	1000
merged	26500000	1065	1007	9313.0	8.74460093897	1000
merged	26550000	1055	997	9161.0	8.68341232227	1000
merged	26600000	1045	980	9176.0	8.78086124402	1000
merged	26650000	1035	977	9089.0	8.78164251208	1000
merged	26700000	1025	971	9199.0	8.97463414634	1000
merged	26750000	1015	958	8940.0	8.8078817734	1000
merged	26800000	1005	958	8820.0	8.77611940299	1000
