duplication_type	gene	age	mean_ATAC_TSS_2kb
TRD	Pbre1_17G414600	old	2.05104983612895
TRD	Pbre1_12G167000	old	0.40991866602562366
TD	Pbre1_12G187600	old	1.1898949918448927
TD	Pbre1_11G120400	old	0.6637485691532493
TRD	Pbre1_01G366000	old	0.881752706028521
TRD	Pbre1_10G282400	old	0.5272209212221205
TRD	Pbre1_04G184000	old	0.7280143233779818
PD	Pbre1_02G122000	old	1.0907490829527378
TD	Pbre1_09G097600	old	1.0131059795767068
TD	Pbre1_07G068400	old	0.7393932615686207
TD	Pbre1_08G205800	old	0.8242563337385654
TD	Pbre1_09G137400	old	1.1428568701446056
TRD	Pbre1_17G008200	old	0.6977240465320648
PD	Pbre1_09G481200	old	1.421845207735896
TRD	Pbre1_14G123200	old	0.08671939332038164
PD	Pbre1_04G120400	old	1.2599687403440476
TRD	Pbre1_07G112600	old	1.8236825078129768
TRD	Pbre1_02G470200	old	0.9833622681647538
TRD	Pbre1_11G076600	old	0.42411621932312843
PD	Pbre1_02G127000	old	0.5263413746152074
TRD	Pbre1_16G321400	old	0.4557215433754026
TRD	Pbre1_16G454400	old	0.8485134450830518
TRD	Pbre1_11G220400	old	0.9962521313801407
TD	Pbre1_17G030000	old	0.8704049370735885
PD	Pbre1_08G376000	old	0.8711226189136504
PD	Pbre1_07G158200	old	1.36372181122005
TD	Pbre1_02G045200	old	1.7830606573969128
TRD	Pbre1_16G413400	old	0.3315259098280221
TD	Pbre1_02G461200	old	0.9027025887835769
PD	Pbre1_12G307400	old	1.3608693404216319
PD	Pbre1_14G237200	old	1.2292308618873358
TRD	Pbre1_08G240800	old	1.0280699711740016
TRD	Pbre1_17G466000	old	0.7786481391042471
TD	Pbre1_10G425000	old	0.597481826685369
TD	Pbre1_11G153400	old	1.312283429786563
TRD	Pbre1_15G388000	old	1.8428993381559848
PD	Pbre1_02G075000	old	0.4166597981629893
TRD	Pbre1_07G334600	old	1.08132189437747
TRD	Pbre1_11G241000	old	1.3719855627417565
TRD	Pbre1_07G082400	old	0.9146273205522448
PD	Pbre1_04G065600	old	0.4734731773473323
TD	Pbre1_11G089000	old	1.9562063644174486
TRD	Pbre1_12G386400	old	1.1515661432780326
TRD	Pbre1_11G163000	old	0.8285246735066174
PD	Pbre1_13G193200	old	1.4524618730992078
TRD	Pbre1_15G362000	old	1.0308695935830474
TD	Pbre1_10G056200	old	0.98859488947317
PD	Pbre1_07G333000	old	0.981410993590951
TRD	Pbre1_09G180800	old	0.7590060718227178
PD	Pbre1_10G212600	old	0.3926689088027924
TD	Pbre1_09G149400	old	0.8321053400486708
TRD	Pbre1_01G125800	old	0.6242739069797099
TRD	Pbre1_05G254200	old	0.9846416614018381
TRD	Pbre1_04G224200	old	0.7244845569357276
TRD	Pbre1_03G366800	old	0.5194458189029246
PD	Pbre1_07G163400	old	0.36370624594949186
PD	Pbre1_03G279200	old	1.030891138873994
TD	Pbre1_02G448600	old	0.8933618565425278
TD	Pbre1_10G025400	old	1.2515033043920993
PD	Pbre1_01G196200	old	1.0301870962455868
TD	Pbre1_11G368800	old	0.686998547397554
TRD	Pbre1_07G371600	old	0.9079206738993525
PD	Pbre1_15G488600	old	0.644956699796021
TRD	Pbre1_06G185600	old	0.834324411984533
TRD	Pbre1_15G706000	old	0.9340290424712002
TD	Pbre1_11G359000	old	1.0035492238029837
TRD	Pbre1_03G291000	old	0.6876140462905168
TRD	Pbre1_04G055200	old	0.9922274443879722
TRD	Pbre1_03G457200	old	1.2730868754908442
TD	Pbre1_12G381600	old	0.915724160540849
TRD	Pbre1_06G114600	old	0.891993501894176
TRD	Pbre1_10G415400	old	1.7564443980157378
TRD	Pbre1_07G364400	old	0.7502173244953155
TD	Pbre1_16G032200	old	0.9939295817539096
TRD	Pbre1_09G481800	old	0.9106720205582679
TD	Pbre1_07G062200	old	1.0990546517223119
TRD	Pbre1_15G295800	old	0.5885665960162878
TRD	Pbre1_15G682200	old	1.4635328475236893
PD	Pbre1_08G031400	old	0.5837640196047723
PD	Pbre1_09G104200	old	0.8387620217204093
TD	Pbre1_15G041800	old	0.0
TRD	Pbre1_05G058200	old	1.1092853237539528
TD	Pbre1_13G220800	old	0.8872771671153604
TRD	Pbre1_10G211200	old	0.7671609833464027
TD	Pbre1_02G462000	old	0.9299638116359711
TD	Pbre1_17G462200	old	0.6026402950976044
TD	Pbre1_10G463000	old	1.0104265401996675
TD	Pbre1_10G236600	old	0.6654797742962837
TRD	Pbre1_08G256400	old	0.9942801231145859
TRD	Pbre1_05G464000	old	0.9082661346569658
TD	Pbre1_10G101400	old	1.245357969775796
TD	Pbre1_10G562200	old	0.9152105283960701
TRD	Pbre1_02G127800	old	1.356563529074192
TD	Pbre1_01G423000	old	1.031840816780925
TD	Pbre1_10G153800	old	0.7417670802399516
TRD	Pbre1_08G286400	old	1.1599703025855124
PD	Pbre1_15G702400	old	0.7915571531802417
TD	Pbre1_17G160800	old	0.9164986355155706
TRD	Pbre1_15G215000	old	1.0299901936352254
PD	Pbre1_01G426400	old	2.5186789121180775
TD	Pbre1_13G402200	old	1.4053144987523556
TRD	Pbre1_07G050000	old	0.0015453624539077282
TRD	Pbre1_12G146200	old	0.5174390514316037
TD	Pbre1_02G173400	old	0.5263039406519383
TRD	Pbre1_15G337200	old	0.33485285653732716
TD	Pbre1_09G042800	old	0.4584219487830997
PD	Pbre1_04G065200	old	0.9103336856774986
TD	Pbre1_03G241800	old	1.079786248229444
TD	Pbre1_16G182400	old	1.6449857373610137
TD	Pbre1_16G045200	old	0.4029220493044704
TRD	Pbre1_16G054200	old	1.2403476890176535
PD	Pbre1_11G490000	old	1.0502087045758963
TRD	Pbre1_09G109000	old	1.2367107346504926
TRD	Pbre1_02G138400	old	0.0
PD	Pbre1_10G491000	old	0.7561027027126401
TRD	Pbre1_04G091800	old	0.926034722160548
PD	Pbre1_12G425400	old	0.9968767795711756
TD	Pbre1_10G506800	old	1.199775478951633
TD	Pbre1_07G236200	old	0.915762677848339
TRD	Pbre1_13G455200	old	1.2682230613529684
TD	Pbre1_15G149600	old	0.6953528793305159
PD	Pbre1_04G183200	old	0.6257593807987869
TD	Pbre1_16G286200	old	0.7664574156329036
PD	Pbre1_14G159800	old	1.166396727822721
PD	Pbre1_11G360200	old	0.2806403523273766
TRD	Pbre1_04G161800	old	1.3005239437520504
TD	Pbre1_01G188200	old	2.585204805787653
TD	Pbre1_13G486000	old	1.3694831541776658
TD	Pbre1_09G324200	old	0.8420346883237361
TRD	Pbre1_16G371600	old	1.2346784784365445
TRD	Pbre1_14G320800	old	0.3280831374973059
TRD	Pbre1_03G000400	old	1.0393119781315328
TRD	Pbre1_14G308200	old	1.151612041912973
PD	Pbre1_07G061800	old	0.5065846503991633
TRD	Pbre1_01G047200	old	1.2351663168072702
TD	Pbre1_03G046200	old	1.3381346924453974
TRD	Pbre1_04G042800	old	0.8180072127804161
PD	Pbre1_11G195200	old	1.3281490707993506
PD	Pbre1_05G238800	old	1.260777266845107
TRD	Pbre1_16G313000	old	1.0468850083351136
TRD	Pbre1_08G353200	old	0.6496966235674918
TD	Pbre1_13G245400	old	1.05230181517452
PD	Pbre1_16G124800	old	0.4578042587861419
TD	Pbre1_02G454600	old	1.2059383484572173
TRD	Pbre1_03G478200	old	0.8596126345805823
TRD	Pbre1_16G435000	old	0.4655233014766127
TD	Pbre1_09G450200	old	0.31225624909251926
TD	Pbre1_01G260600	old	1.2093495255168527
TD	Pbre1_01G409800	old	1.2840837710052728
TD	Pbre1_09G256800	old	1.3727780717983842
TRD	Pbre1_06G017800	old	0.6340921345353127
TRD	Pbre1_17G369600	old	1.0009675624221563
TRD	Pbre1_10G571200	old	1.3400905953347684
TRD	Pbre1_11G354600	old	0.8470740617997944
PD	Pbre1_10G072800	old	0.838701123068109
TD	Pbre1_07G052200	old	0.9100240866430103
TRD	Pbre1_01G269400	old	0.34744343707337977
TD	Pbre1_02G131200	old	0.9965016025751829
TRD	Pbre1_16G370000	old	0.33165148589573806
TRD	Pbre1_14G131400	old	0.9334801353886725
TRD	Pbre1_04G085000	old	0.7591410776209087
TD	Pbre1_16G043200	old	0.8816192701980473
PD	Pbre1_10G026800	old	0.5049541527424009
TD	Pbre1_05G215000	old	0.3960560113471001
TRD	Pbre1_03G209200	old	0.5858165320064872
TD	Pbre1_09G406200	old	0.9836595126762987
TRD	Pbre1_07G037000	old	1.3831933522596955
TD	Pbre1_07G059800	old	0.9185345518290996
TRD	Pbre1_09G408600	old	2.0130958298444748
TRD	Pbre1_09G349200	old	1.221031465128064
TRD	Pbre1_17G315400	old	0.9031098014712334
TD	Pbre1_07G404200	old	1.3512325943261385
PD	Pbre1_11G061200	old	0.7040511284954846
TD	Pbre1_09G450000	old	0.28642003892548384
PD	Pbre1_13G453600	old	0.446386899985373
TRD	Pbre1_10G380000	old	1.179226318255067
TD	Pbre1_10G487200	old	0.8098292253091932
TD	Pbre1_09G202400	old	0.8268152400553227
PD	Pbre1_01G236600	old	0.588244901098311
TD	Pbre1_13G170600	old	0.8338313274346291
TD	Pbre1_12G241000	old	0.7231787213124334
TRD	Pbre1_14G438800	old	1.0781028488837183
TD	Pbre1_17G404600	old	1.2682664392329752
TRD	Pbre1_04G179400	old	0.6046652288828045
TD	Pbre1_15G093600	old	0.6346877166945488
TRD	Pbre1_15G460200	old	0.8788424404300749
TRD	Pbre1_07G257400	old	1.5738555188179015
TRD	Pbre1_14G194800	old	1.2935864882916213
PD	Pbre1_15G086600	old	0.6982015161588788
PD	Pbre1_02G171400	old	0.5134301977474243
TRD	Pbre1_01G185600	old	1.2176762535795569
PD	Pbre1_14G377000	old	0.5380406694021076
TRD	Pbre1_11G103000	old	1.1023348227571694
PD	Pbre1_17G196600	old	0.8749150296449661
TRD	Pbre1_13G323800	old	1.4184742032438515
PD	Pbre1_11G190800	old	0.899171354310587
TRD	Pbre1_08G249400	old	0.8507587002813816
TRD	Pbre1_10G265600	old	0.8416257028020919
TRD	Pbre1_12G117000	old	1.2306113655418158
TD	Pbre1_01G364800	old	1.2837593745440246
TD	Pbre1_04G207200	old	0.6280007409509272
PD	Pbre1_11G191400	old	0.7998347453773023
TD	Pbre1_01G351000	old	0.45863347781822095
TRD	Pbre1_17G039200	old	1.2032900213599205
TRD	Pbre1_15G385600	old	1.287427495783195
TD	Pbre1_12G091600	old	1.2635236504282803
TD	Pbre1_17G447400	old	0.7238945271130651
TRD	Pbre1_11G461000	old	1.221840560760349
TRD	Pbre1_07G232600	old	0.650901043182239
TRD	Pbre1_13G144600	old	1.6161329676061869
TD	Pbre1_10G115400	old	0.9226529806479811
PD	Pbre1_01G118600	old	1.1287407016679645
TRD	Pbre1_15G527800	old	1.1498704771548511
TRD	Pbre1_17G075800	old	0.7123662183154374
TD	Pbre1_17G223600	old	0.5653415817469358
TRD	Pbre1_01G025000	old	0.5038745289500802
TRD	Pbre1_10G017000	old	1.3337374078035356
TRD	Pbre1_03G440200	old	0.5775934847984463
PD	Pbre1_09G078400	old	0.9386506936475634
TRD	Pbre1_14G354400	old	0.9460632870011031
PD	Pbre1_01G046200	old	1.7048154394328592
TRD	Pbre1_13G022800	old	1.377003971502185
TRD	Pbre1_06G128600	old	1.707127871654928
TD	Pbre1_02G190800	old	0.8335345961619168
TD	Pbre1_01G127800	old	1.2914640301987528
PD	Pbre1_13G445200	old	0.07327699862420559
TD	Pbre1_03G045000	old	1.3196240705996751
TRD	Pbre1_02G499600	old	1.2164589306488633
TRD	Pbre1_04G361200	old	0.9916691697835922
TD	Pbre1_12G013200	old	1.0170041968077421
TD	Pbre1_02G085000	old	0.488515124283731
TRD	Pbre1_02G329800	old	1.006135743133724
PD	Pbre1_04G340200	old	0.6255301509909332
PD	Pbre1_17G447400	old	0.7238945271130651
TD	Pbre1_13G088800	old	0.8750960446670651
TD	Pbre1_11G019600	old	0.7675055638048798
TRD	Pbre1_08G073800	old	0.44946927983779456
TRD	Pbre1_17G448400	old	1.290442133743316
PD	Pbre1_14G258000	old	0.9994206111691891
TRD	Pbre1_10G339800	old	1.3765707271322607
TRD	Pbre1_05G246600	old	1.373648800328374
TRD	Pbre1_04G059800	old	0.521740684106946
TRD	Pbre1_08G227400	old	1.075310523852706
TRD	Pbre1_01G212600	old	1.1523644622042775
TRD	Pbre1_10G182400	old	0.5190138223860413
TD	Pbre1_03G435000	old	1.4139490138143302
TRD	Pbre1_07G090600	old	0.5882611220143735
TRD	Pbre1_04G261600	old	1.0413552516661586
TRD	Pbre1_12G381200	old	0.9482076399177313
PD	Pbre1_15G662400	old	0.7568593295421452
TRD	Pbre1_03G398000	old	1.1137831691503526
TD	Pbre1_06G222800	old	0.9544996039792896
TRD	Pbre1_11G032000	old	0.4634716653684155
TRD	Pbre1_09G286800	old	1.1822270031943918
PD	Pbre1_01G051600	old	0.877035240381956
PD	Pbre1_14G015000	old	1.0160445016995072
TRD	Pbre1_01G204400	old	1.0458678178023546
PD	Pbre1_10G092800	old	0.17808666044101118
PD	Pbre1_17G452200	old	0.5122660573013127
TRD	Pbre1_14G121000	old	1.0417835077792406
TRD	Pbre1_15G646200	old	1.2883287818729878
TRD	Pbre1_16G164000	old	1.3892521691322326
PD	Pbre1_11G190200	old	0.9358549057152121
TD	Pbre1_06G402800	old	0.5843140103649349
PD	Pbre1_03G055800	old	0.7915874087568373
TRD	Pbre1_16G450400	old	0.335006278315559
TRD	Pbre1_16G180000	old	1.0337548030018806
TD	Pbre1_03G031400	old	0.6280859199557454
PD	Pbre1_15G384600	old	0.887564608581364
PD	Pbre1_16G058600	old	1.0893725708127022
TD	Pbre1_14G155000	old	0.9526540638376026
TD	Pbre1_16G040000	old	1.0668054070919752
TD	Pbre1_07G325200	old	1.1513157707490027
PD	Pbre1_03G296000	old	1.9957187533378602
TRD	Pbre1_17G261400	old	0.4783444321677089
TRD	Pbre1_14G152200	old	0.9673056404218077
TD	Pbre1_15G760000	old	1.2302460628673433
TD	Pbre1_14G324800	old	0.85300412411429
TRD	Pbre1_12G140800	old	1.3764267117194833
TRD	Pbre1_07G098800	old	0.6740549425631762
TD	Pbre1_14G099800	old	0.6264620543643831
TRD	Pbre1_05G024600	old	1.4486048694103957
TRD	Pbre1_07G027000	old	1.2336310060694813
TD	Pbre1_11G411800	old	1.1277309657260777
TRD	Pbre1_05G007000	old	0.8557043451871724
TRD	Pbre1_10G230600	old	0.9773459825813771
TRD	Pbre1_12G001200	old	0.8174427572004497
TRD	Pbre1_07G085400	old	0.777532604470849
PD	Pbre1_05G541200	old	0.5932238365914673
PD	Pbre1_01G193000	old	1.2261035547330974
TD	Pbre1_07G151400	old	1.1256699836403132
TD	Pbre1_10G194800	old	1.3035933305472134
PD	Pbre1_13G350000	old	0.9009010520912707
TRD	Pbre1_07G144600	old	1.0535554175525905
PD	Pbre1_08G161200	old	0.8920733832661064
TRD	Pbre1_11G055400	old	1.0915549466460943
TRD	Pbre1_12G296600	old	0.8044941271636634
TRD	Pbre1_01G290400	old	0.9399139939919113
TRD	Pbre1_14G127400	old	0.934306179339066
TD	Pbre1_12G294800	old	0.838232144396752
TRD	Pbre1_14G292600	old	0.657898556208238
TRD	Pbre1_06G415400	old	1.5117183900028466
PD	Pbre1_05G264000	old	0.5543465930279344
TD	Pbre1_16G201400	old	1.376991052173078
PD	Pbre1_14G212800	old	0.049813335180282595
PD	Pbre1_16G326000	old	0.28933811363764106
PD	Pbre1_11G113600	old	1.1213340653330088
TD	Pbre1_09G211600	old	0.4381017010193318
TRD	Pbre1_05G452400	old	1.1804121350944041
PD	Pbre1_02G234200	old	0.9669784955456853
TRD	Pbre1_12G099200	old	1.3674397114813328
TRD	Pbre1_05G497000	old	0.9513097480125726
TRD	Pbre1_01G166000	old	1.4723388039767742
PD	Pbre1_02G127600	old	0.9487560503482818
TD	Pbre1_03G039200	old	1.1511787892132996
TRD	Pbre1_14G004400	old	1.0955265886038543
PD	Pbre1_04G334400	old	1.3329871305450798
TRD	Pbre1_11G264600	old	1.147779918462038
TRD	Pbre1_09G164600	old	1.2017569646127522
TRD	Pbre1_11G466800	old	0.6962859787698835
TRD	Pbre1_13G000800	old	1.6257620842978358
TRD	Pbre1_12G220600	old	0.5292699785437435
TRD	Pbre1_09G439400	old	1.0422516358196734
TRD	Pbre1_10G213200	old	0.7745775941405446
TRD	Pbre1_05G223000	old	1.2025648636370898
TRD	Pbre1_05G118200	old	1.39071683511138
TRD	Pbre1_09G040200	old	0.9809516662955282
TRD	Pbre1_05G243800	old	0.8502363034933806
TD	Pbre1_17G472200	old	0.7730958949588239
TRD	Pbre1_12G418000	old	0.9404956525191664
TRD	Pbre1_02G458800	old	0.976047381721437
PD	Pbre1_01G369200	old	1.3484236534312366
TRD	Pbre1_09G018800	old	0.8085284620821476
PD	Pbre1_17G445400	old	1.1079721768163144
TRD	Pbre1_02G292000	old	1.140185489334166
TD	Pbre1_11G144400	old	1.2595510472636668
TRD	Pbre1_17G008000	old	0.7977347382232547
TRD	Pbre1_09G376000	old	0.8809062653444707
TRD	Pbre1_05G582600	old	0.7126753151416778
TRD	Pbre1_13G440600	old	1.1371478068381549
PD	Pbre1_14G313400	old	0.29566868106834593
TD	Pbre1_17G328600	old	0.6964777924213558
TD	Pbre1_17G249200	old	1.5225876863859593
TD	Pbre1_14G264400	old	0.9688073338083921
PD	Pbre1_17G088000	old	0.5387990069948138
TD	Pbre1_06G320000	old	0.8759289921261371
TRD	Pbre1_07G342800	old	1.6096860148906706
TRD	Pbre1_07G136400	old	0.9574330299794674
TRD	Pbre1_09G137400	old	1.1428568701446056
TRD	Pbre1_06G366800	old	1.3371645286530256
TD	Pbre1_02G224000	old	0.3784169439710677
TRD	Pbre1_03G121000	old	1.104832340285182
TD	Pbre1_11G043800	old	0.9396962366588413
TRD	Pbre1_09G243200	old	0.9972787925601004
TRD	Pbre1_07G222800	old	1.017313809055835
PD	Pbre1_17G079400	old	0.9973053739126773
TD	Pbre1_16G063800	old	0.9514074444994332
TRD	Pbre1_04G388600	old	0.8820514501482248
TRD	Pbre1_02G225600	old	1.170190129160881
TRD	Pbre1_01G087800	old	1.1316236096080392
PD	Pbre1_02G218600	old	0.5713089171238244
PD	Pbre1_03G413200	old	0.5846058942377568
TRD	Pbre1_07G504800	old	1.1507854902371766
PD	Pbre1_02G420800	old	1.3383711589127778
TRD	Pbre1_11G459800	old	1.1119407203700393
TRD	Pbre1_04G333200	old	1.464568011973053
TD	Pbre1_14G210000	old	0.9550289746932684
TRD	Pbre1_12G061600	old	2.0792085547298194
TD	Pbre1_10G014600	old	0.9864438947737216
TRD	Pbre1_03G214800	old	1.0909400929287076
TRD	Pbre1_17G354400	old	1.6901515109091996
TRD	Pbre1_10G174200	old	1.4571641994155944
TRD	Pbre1_12G406200	old	0.5878852372001857
TD	Pbre1_08G150200	old	0.8601454863473773
TRD	Pbre1_16G413800	old	1.3412558489944786
TRD	Pbre1_11G403800	old	1.467525446265936
PD	Pbre1_08G057000	old	1.6667712660133838
TD	Pbre1_02G449800	old	1.3015997716560959
TRD	Pbre1_15G650000	old	1.444329485297203
TRD	Pbre1_17G290600	old	0.9455164646953345
TD	Pbre1_10G352800	old	0.6945338768791407
TD	Pbre1_01G156400	old	0.972074293717742
TRD	Pbre1_07G026600	old	1.0183479655012488
PD	Pbre1_03G230400	old	3.830631223343313
PD	Pbre1_15G676200	old	1.0595389192402362
PD	Pbre1_10G354000	old	1.4548901329934596
TD	Pbre1_15G749000	old	1.3792516069710252
TD	Pbre1_13G223200	old	1.0728073260188105
PD	Pbre1_07G140600	old	1.383663419097662
TD	Pbre1_02G344800	old	1.4552449880540372
PD	Pbre1_01G138000	old	0.7919270287826657
TRD	Pbre1_11G464600	old	0.9471023938134312
TRD	Pbre1_16G057200	old	1.2235770192462951
TRD	Pbre1_12G422400	old	1.0185993941500784
PD	Pbre1_17G366000	old	0.9874407599270345
TRD	Pbre1_05G344800	old	1.1231071877852083
PD	Pbre1_06G348200	old	1.0407384224981069
PD	Pbre1_16G045200	old	0.4029220493044704
TRD	Pbre1_01G055800	old	1.1812532276958227
TD	Pbre1_07G156400	old	0.1768837506175041
TD	Pbre1_01G244400	old	0.8386687012985348
PD	Pbre1_07G160400	old	1.050320364480838
TRD	Pbre1_03G439000	old	1.3583275457769632
TRD	Pbre1_01G352000	old	1.4302582099884749
TD	Pbre1_05G060800	old	0.7825123905465007
TD	Pbre1_08G114600	old	0.9039443551190198
TRD	Pbre1_15G365600	old	1.0023519689310343
TD	Pbre1_15G458600	old	1.1286847949922083
TD	Pbre1_08G165600	old	1.0812445631101728
TD	Pbre1_12G057600	old	0.795485305059701
PD	Pbre1_11G093400	old	0.6221195529606194
TRD	Pbre1_04G080600	old	0.5886103652268648
TRD	Pbre1_02G087800	old	1.1171828335933387
TRD	Pbre1_06G209200	old	1.5191856881231067
TRD	Pbre1_03G217000	old	1.632525707513094
TRD	Pbre1_01G424800	old	1.4505559709966183
PD	Pbre1_10G314600	old	1.1889850960932673
TRD	Pbre1_17G411600	old	1.1819415724575522
TRD	Pbre1_07G507800	old	1.6165219606906174
PD	Pbre1_03G377600	old	0.7480009809415787
TD	Pbre1_12G397200	old	1.034166463688016
TRD	Pbre1_10G581600	old	0.8446256938520819
PD	Pbre1_11G275000	old	1.1226694428697228
TD	Pbre1_03G297400	old	0.40061345349624744
PD	Pbre1_05G540800	old	1.2776880629062652
TRD	Pbre1_06G144600	old	1.5684993699975311
TD	Pbre1_06G071600	old	0.983139662027359
TD	Pbre1_17G226000	old	0.6776114738248289
PD	Pbre1_09G174400	old	0.6621888436172157
PD	Pbre1_05G583600	old	0.5390690386574715
TD	Pbre1_16G130600	old	0.5969313612394035
TRD	Pbre1_12G057000	old	1.1320532006025315
TD	Pbre1_14G061200	old	0.5222920167632401
TRD	Pbre1_08G159000	old	2.6910804569125175
TRD	Pbre1_05G166000	old	1.2635779455155134
TRD	Pbre1_03G307400	old	1.3356014038696888
TRD	Pbre1_04G223000	old	1.6072786955535414
TD	Pbre1_10G535200	old	1.7170560692548755
TRD	Pbre1_15G319400	old	1.4451151519790293
TD	Pbre1_17G398400	old	0.7526792159192264
TD	Pbre1_05G376400	old	0.8387142437975854
TD	Pbre1_16G281800	old	1.3549341704323887
TRD	Pbre1_14G054000	old	0.6719431734979153
TRD	Pbre1_02G148600	old	0.9860674250125886
TRD	Pbre1_05G568800	old	1.3686204716563224
TRD	Pbre1_08G037200	old	0.2117471761163324
PD	Pbre1_02G402800	old	1.4202778017930686
PD	Pbre1_05G583000	old	0.5008007269054652
TRD	Pbre1_13G018800	old	1.0122015372850002
TRD	Pbre1_03G479600	old	1.1027494684234262
TD	Pbre1_05G110800	old	1.0880010702311993
TRD	Pbre1_06G079200	old	2.025987327724695
PD	Pbre1_03G308800	old	0.5576360336467624
TRD	Pbre1_10G014400	old	1.0010906892567875
TD	Pbre1_02G123000	old	0.7909040198475121
PD	Pbre1_13G195400	old	1.9948007555305955
PD	Pbre1_07G163600	old	0.12843611769936977
PD	Pbre1_05G228600	old	0.48318704539537427
TRD	Pbre1_16G208000	old	0.7690070680771023
TRD	Pbre1_13G200800	old	1.2976243223771453
TD	Pbre1_15G502200	old	0.6411525330524892
TRD	Pbre1_01G340200	old	1.1566949961241335
PD	Pbre1_05G250600	old	1.269864907607436
PD	Pbre1_12G325200	old	1.5136803606748581
TD	Pbre1_11G137400	old	1.116525321304798
TRD	Pbre1_12G174000	old	1.2342216996103526
TRD	Pbre1_10G305400	old	0.8239355466440321
TRD	Pbre1_17G395800	old	0.9977771908789874
TRD	Pbre1_15G316800	old	1.1725865272060036
TD	Pbre1_10G339000	old	0.4091200837772339
TRD	Pbre1_08G058000	old	1.05095351729542
TRD	Pbre1_05G250000	old	1.1824969357550146
TRD	Pbre1_12G262800	old	2.139420596882701
TRD	Pbre1_03G459800	old	1.652737385675311
TD	Pbre1_02G415400	old	1.0238888816647234
TRD	Pbre1_17G078200	old	1.108995758891106
TD	Pbre1_02G148200	old	1.1324481508024036
TRD	Pbre1_06G388200	old	0.6866583682410419
TD	Pbre1_08G058600	old	2.1863851149082185
TRD	Pbre1_10G563200	old	1.1892967243753376
TRD	Pbre1_09G204200	old	0.569681020570919
TRD	Pbre1_09G107600	old	1.204102053295821
TD	Pbre1_04G005400	old	1.5564319065213201
TRD	Pbre1_15G727000	old	1.3694622641801835
TRD	Pbre1_13G310000	old	0.9348073049560188
TD	Pbre1_03G456000	old	0.8524993158467116
TRD	Pbre1_02G248200	old	1.511847930714488
TD	Pbre1_09G436000	old	0.5842457621563226
TRD	Pbre1_15G757200	old	2.0809034958481787
TRD	Pbre1_11G356200	old	0.5220826363135129
TD	Pbre1_15G570200	old	1.191685170456767
TD	Pbre1_15G034800	old	0.5642494528777897
TRD	Pbre1_04G050400	old	1.7123467525169254
PD	Pbre1_09G042800	old	0.4584219487830997
TD	Pbre1_11G191200	old	0.9213963053375483
TD	Pbre1_01G379200	old	0.8018115181848406
TD	Pbre1_07G493000	old	1.200662279203534
PD	Pbre1_03G205200	old	1.3166104064136745
PD	Pbre1_07G421200	old	0.9494231392871588
TD	Pbre1_11G090400	old	0.4748615032993257
TD	Pbre1_16G248200	old	1.0271220665872096
TRD	Pbre1_03G346600	old	0.7737742312029003
TD	Pbre1_03G074800	old	1.4732352855801583
TD	Pbre1_10G354000	old	1.4548901329934596
TD	Pbre1_03G186800	old	1.2221353657729925
TRD	Pbre1_13G032400	old	1.295553359238431
TD	Pbre1_07G333800	old	1.3256745041161775
PD	Pbre1_08G334000	old	0.5982735128961504
TRD	Pbre1_10G445400	old	1.313008757829666
TRD	Pbre1_12G286000	old	0.945997644200921
PD	Pbre1_08G162400	old	1.105314330538735
TD	Pbre1_05G022200	old	0.9650285172015429
