duplication_type	metric	young_gene	partner_gene	young_log2_expression	partner_log2_expression
PD	15DAF	Pbre1_04G335400	Pbre1_04G334800	3.6834079987350314	1.2260503705648558
PD	15DAF	Pbre1_04G294200	Pbre1_04G294800	1.803023225863109	2.352333957749246
PD	15DAF	Pbre1_10G200200	Pbre1_10G199200	0.0	0.0
PD	15DAF	Pbre1_17G159000	Pbre1_17G158600	0.47740793027024814	1.8923673208304401
PD	15DAF	Pbre1_11G114000	Pbre1_11G113200	2.379597951939775	2.481137714468536
PD	15DAF	Pbre1_10G256200	Pbre1_10G255800	0.08538794252813348	0.0
PD	15DAF	Pbre1_04G038600	Pbre1_04G037800	0.37526078983446653	0.34488188708583667
PD	15DAF	Pbre1_01G432600	Pbre1_01G432000	1.0946191609402225	6.990473700350893
PD	15DAF	Pbre1_15G630000	Pbre1_15G629600	0.0	0.0
PD	15DAF	Pbre1_01G326200	Pbre1_01G325600	2.8212577459407764	2.060095126744612
PD	15DAF	Pbre1_13G466000	Pbre1_13G465200	5.831878558258174	6.335972567876249
PD	15DAF	Pbre1_12G072800	Pbre1_12G072400	0.0	0.0
PD	15DAF	Pbre1_10G332200	Pbre1_10G331800	1.9371775120280983	3.5627602969478445
PD	15DAF	Pbre1_05G299400	Pbre1_05G298200	2.0147701866889065	2.8396573152446387
PD	15DAF	Pbre1_12G072600	Pbre1_12G072200	0.222897276256301	1.1515633651243324
PD	15DAF	Pbre1_14G446200	Pbre1_14G445800	0.0	0.028424875478725818
PD	15DAF	Pbre1_14G365800	Pbre1_14G364800	1.245886251113074	0.445650435516937
PD	15DAF	Pbre1_01G369400	Pbre1_01G368800	4.687730411570256	5.11050460751797
PD	15DAF	Pbre1_17G390000	Pbre1_17G389400	2.449737524516664	0.08467796015163286
PD	15DAF	Pbre1_17G365800	Pbre1_17G365000	0.12999775708995018	1.0003555805040822
PD	15DAF	Pbre1_05G437800	Pbre1_05G437400	3.568294344891167	3.3009579030177063
PD	15DAF	Pbre1_11G255600	Pbre1_11G254600	0.06259286007116292	0.0
PD	15DAF	Pbre1_09G117200	Pbre1_09G116400	0.08259359975243168	0.0
PD	15DAF	Pbre1_05G109000	Pbre1_05G108400	0.0	5.70920484906979
PD	15DAF	Pbre1_10G534800	Pbre1_10G534200	0.16401260086378883	1.925954998051382
PD	15DAF	Pbre1_17G283800	Pbre1_17G283200	0.048555663975329046	0.0
PD	15DAF	Pbre1_03G297600	Pbre1_03G296600	1.739843783246631	3.1286758031050064
PD	15DAF	Pbre1_13G069800	Pbre1_13G069200	0.15130292793731898	1.702259029725197
PD	15DAF	Pbre1_10G372800	Pbre1_10G372200	3.550477149338425	2.1282313624692524
PD	15DAF	Pbre1_08G203000	Pbre1_08G202600	0.4923741677868044	0.0
PD	15DAF	Pbre1_06G281400	Pbre1_06G282600	0.0	0.3738619899555177
PD	15DAF	Pbre1_07G407800	Pbre1_07G407400	0.7665213820507978	0.3836174862711207
PD	15DAF	Pbre1_04G342600	Pbre1_04G342200	0.301691821226249	0.7829545049153736
PD	15DAF	Pbre1_12G250200	Pbre1_12G249600	0.9559056820943334	1.356498804778815
PD	15DAF	Pbre1_11G378000	Pbre1_11G377600	0.32633715168492083	0.0
PD	15DAF	Pbre1_03G413400	Pbre1_03G413000	0.0	0.0
PD	15DAF	Pbre1_02G159800	Pbre1_02G159400	2.705895428022486	0.0
PD	15DAF	Pbre1_04G310000	Pbre1_04G309000	0.5157053883133056	1.8806259749088985
PD	15DAF	Pbre1_06G311600	Pbre1_06G311200	1.6574941278747435	2.297406557281595
PD	15DAF	Pbre1_04G183400	Pbre1_04G183000	1.4476236271693623	0.9073575684998214
PD	15DAF	Pbre1_07G393200	Pbre1_07G392400	0.0	0.0
PD	15DAF	Pbre1_08G209200	Pbre1_08G208600	0.0	0.0
PD	15DAF	Pbre1_14G325000	Pbre1_14G324600	4.028924743306291	3.8057990642558837
PD	15DAF	Pbre1_02G378400	Pbre1_02G377400	0.021714235130041764	0.10991412711291199
PD	15DAF	Pbre1_07G036200	Pbre1_07G035800	0.5489149775853863	2.1685868424330224
PD	15DAF	Pbre1_11G116000	Pbre1_11G115200	2.540891982141151	0.959532035248778
PD	15DAF	Pbre1_08G173600	Pbre1_08G172600	0.030635534534888556	0.27917767509784175
PD	15DAF	Pbre1_15G692800	Pbre1_15G693800	0.0	3.3354303744099587
PD	15DAF	Pbre1_01G233000	Pbre1_01G232600	3.0604666384261696	3.986124097144647
PD	15DAF	Pbre1_16G488800	Pbre1_16G488400	0.5471378613536076	0.570767953487994
PD	15DAF	Pbre1_08G333400	Pbre1_08G332800	0.0540079621651388	0.035590129158672934
PD	15DAF	Pbre1_09G281800	Pbre1_09G282200	0.0	4.5569859075798655
PD	15DAF	Pbre1_05G123600	Pbre1_05G123200	2.1046372458842133	0.27668841669584876
PD	15DAF	Pbre1_04G305000	Pbre1_04G304400	0.0	6.273361336260965
PD	15DAF	Pbre1_08G056800	Pbre1_08G056200	0.7790949516174395	2.0682559977059776
PD	15DAF	Pbre1_07G393400	Pbre1_07G392600	0.09111891609545072	0.0
PD	15DAF	Pbre1_05G039600	Pbre1_05G038600	2.34215533218109	2.2129885465956467
PD	15DAF	Pbre1_02G062400	Pbre1_02G060800	0.8393864255081641	0.4637030111788229
PD	15DAF	Pbre1_10G537600	Pbre1_10G537000	5.726879079063087	7.0021812830225185
PD	15DAF	Pbre1_08G036800	Pbre1_08G037200	2.6273425532791514	4.13077876947213
PD	15DAF	Pbre1_17G211200	Pbre1_17G210400	0.42161272382029447	6.572047416080761
PD	15DAF	Pbre1_14G201800	Pbre1_14G201400	0.0	0.02542432937291135
PD	15DAF	Pbre1_09G281800	Pbre1_09G280800	0.0	0.9421413738075303
PD	15DAF	Pbre1_14G082800	Pbre1_14G084000	5.479487330827918	6.670598016168885
PD	15DAF	Pbre1_08G257600	Pbre1_08G257200	0.0	0.0
PD	15DAF	Pbre1_05G541800	Pbre1_05G541400	6.601518292824633	5.706498918989054
PD	15DAF	Pbre1_07G016200	Pbre1_07G015600	8.338998289831732	7.808624971434556
PD	15DAF	Pbre1_15G733800	Pbre1_15G733000	0.0	0.06262739567239743
PD	15DAF	Pbre1_08G340800	Pbre1_08G340400	0.530376433300866	0.025466853548952634
PD	15DAF	Pbre1_05G575200	Pbre1_05G574600	6.004000137178544	2.1578360044008607
PD	15DAF	Pbre1_03G037200	Pbre1_03G037600	3.4131789229248115	1.8664581906232258
PD	15DAF	Pbre1_09G199000	Pbre1_09G198400	0.04650083877651801	0.11264542605047606
PD	15DAF	Pbre1_04G017000	Pbre1_04G016600	0.9177807861688569	0.17417244901156362
PD	15DAF	Pbre1_13G097200	Pbre1_13G096800	0.0	0.0
PD	15DAF	Pbre1_02G178200	Pbre1_02G177800	1.3594514516015348	5.2374034099625035
PD	15DAF	Pbre1_11G295400	Pbre1_11G297200	1.2851553859194027	1.2511167458310213
PD	15DAF	Pbre1_03G410400	Pbre1_03G410000	0.05745720403531097	0.11233048861135014
PD	15DAF	Pbre1_08G183400	Pbre1_08G183000	0.0	6.146338620406773
PD	15DAF	Pbre1_02G218800	Pbre1_02G218200	1.4934613495800624	1.0848160396472697
PD	15DAF	Pbre1_14G127200	Pbre1_14G126800	0.0	0.14431138336804455
PD	15DAF	Pbre1_09G158000	Pbre1_09G157600	0.06332759933515597	0.49678751373172025
PD	15DAF	Pbre1_15G298600	Pbre1_15G298200	3.167131163992172	2.678837457437368
PD	15DAF	Pbre1_10G041800	Pbre1_10G041400	0.9001229341079207	0.5656322680095062
PD	15DAF	Pbre1_11G082600	Pbre1_11G082000	0.0	0.08160823280756126
PD	15DAF	Pbre1_09G114200	Pbre1_09G113800	0.0	0.5426394157281395
PD	15DAF	Pbre1_12G364000	Pbre1_12G363600	0.24543359699978154	0.025404484328468483
PD	15DAF	Pbre1_06G231000	Pbre1_06G230600	0.2067569848782552	0.0
PD	15DAF	Pbre1_09G425800	Pbre1_09G425200	0.09379542308941224	0.7377308851411563
PD	15DAF	Pbre1_17G462800	Pbre1_17G462200	1.349295632471278	2.8852049559150426
PD	15DAF	Pbre1_14G108000	Pbre1_14G107600	8.188909916559219	10.165277835096559
PD	15DAF	Pbre1_05G227600	Pbre1_05G226800	2.4213342663192647	2.8308629456791246
PD	15DAF	Pbre1_16G326200	Pbre1_16G325800	1.002470662546622	2.665391179164392
PD	15DAF	Pbre1_09G468400	Pbre1_09G467800	0.876766419149361	2.020068678814468
PD	15DAF	Pbre1_07G345800	Pbre1_07G345400	9.349839221030495	3.0206174061619113
PD	15DAF	Pbre1_15G128000	Pbre1_15G127400	1.784301279459268	4.159356798142152
PD	15DAF	Pbre1_02G016000	Pbre1_02G015600	5.272608773025575	4.1561014455613545
PD	15DAF	Pbre1_13G353800	Pbre1_13G352800	4.066317419679421	4.769664167727646
PD	15DAF	Pbre1_10G080400	Pbre1_10G079800	1.10568075948134	1.2854513436416235
PD	15DAF	Pbre1_02G034400	Pbre1_02G032800	0.0	0.0
PD	15DAF	Pbre1_02G443800	Pbre1_02G443000	1.0858896159135192	1.7737651379095967
PD	15DAF	Pbre1_02G034800	Pbre1_02G033800	2.9695922170019275	1.0919428295166262
PD	15DAF	Pbre1_07G049200	Pbre1_07G048400	3.3665137214872383	4.532162269691781
PD	15DAF	Pbre1_17G101200	Pbre1_17G100600	0.0	0.0
PD	15DAF	Pbre1_15G526000	Pbre1_15G525400	1.99351423454485	0.0
PD	15DAF	Pbre1_01G147000	Pbre1_01G146400	4.072492411530476	2.9743244572704532
PD	15DAF	Pbre1_11G423800	Pbre1_11G423200	2.3427663555706544	0.0
PD	15DAF	Pbre1_15G298800	Pbre1_15G298000	0.09452660680325183	2.1097994865068155
PD	15DAF	Pbre1_09G109800	Pbre1_09G109400	1.5089113294870442	0.8742170177212382
PD	15DAF	Pbre1_05G199000	Pbre1_05G198000	4.686657002085585	2.163711900488266
PD	15DAF	Pbre1_04G042400	Pbre1_04G041800	6.063880262981475	5.980642907549083
PD	15DAF	Pbre1_13G464200	Pbre1_13G463200	2.0299221050079446	3.698197026590132
PD	15DAF	Pbre1_17G487800	Pbre1_17G489600	0.0	2.2027512034041896
PD	15DAF	Pbre1_10G531600	Pbre1_10G531200	1.8202945776611297	1.5014401642808375
PD	15DAF	Pbre1_07G042600	Pbre1_07G043800	0.0	0.29892923529150406
PD	15DAF	Pbre1_14G407400	Pbre1_14G407000	0.0	0.0
PD	15DAF	Pbre1_10G573400	Pbre1_10G573000	0.036168512274001335	0.0669171889579039
PD	15DAF	Pbre1_02G271600	Pbre1_02G271200	5.8695029390230955	8.999401800006291
PD	15DAF	Pbre1_04G038000	Pbre1_04G037600	0.2153754279725389	1.1135971600980874
PD	15DAF	Pbre1_11G517600	Pbre1_11G517000	0.1719561679472626	1.81429610938504
PD	15DAF	Pbre1_05G198600	Pbre1_05G197600	0.0	0.0
PD	15DAF	Pbre1_08G133400	Pbre1_08G132600	3.2636983435970977	0.13185811270704642
PD	15DAF	Pbre1_10G377200	Pbre1_10G376400	0.3107077283164813	0.0
PD	15DAF	Pbre1_13G070000	Pbre1_13G069400	1.4120460375482964	2.3616476619837656
PD	15DAF	Pbre1_08G035800	Pbre1_08G035000	0.19759368126268048	0.9456758662900555
PD	15DAF	Pbre1_14G366000	Pbre1_14G365000	1.5485007430507955	2.0373411019725522
PD	15DAF	Pbre1_17G210800	Pbre1_17G210200	1.309564463551158	2.7497140302157783
PD	15DAF	Pbre1_10G264000	Pbre1_10G265400	0.5564931795671006	0.3503037432433958
PD	15DAF	Pbre1_09G042400	Pbre1_09G041600	0.46670333095515903	0.7868079416480007
PD	15DAF	Pbre1_09G183800	Pbre1_09G183200	3.578088177810769	0.09696481003771219
PD	15DAF	Pbre1_17G280800	Pbre1_17G280200	1.179324411423757	1.8881922655104806
PD	15DAF	Pbre1_05G413000	Pbre1_05G412600	0.051436142733280135	0.14678684411794765
PD	15DAF	Pbre1_07G241200	Pbre1_07G240600	0.7165897365022691	0.5680982774612798
PD	15DAF	Pbre1_01G196000	Pbre1_01G195400	1.7454305391989038	1.5097718379145932
PD	15DAF	Pbre1_14G213200	Pbre1_14G212200	3.4892044431732776	4.079491525276985
PD	15DAF	Pbre1_06G031800	Pbre1_06G033000	0.24382382120703436	2.208656153875159
PD	15DAF	Pbre1_08G036800	Pbre1_08G036400	2.6273425532791514	2.837478881672261
PD	15DAF	Pbre1_17G417800	Pbre1_17G417200	4.376612189032798	5.479188872254212
PD	15DAF	Pbre1_04G397400	Pbre1_04G397000	0.0	0.016156822297055763
PD	15DAF	Pbre1_10G373000	Pbre1_10G372600	0.02374645933838458	4.132306702755649
PD	15DAF	Pbre1_14G099000	Pbre1_14G098600	1.471224925741069	4.6384115273507485
PD	15DAF	Pbre1_07G135200	Pbre1_07G134600	6.102101477922967	4.095638636835187
PD	15DAF	Pbre1_04G017200	Pbre1_04G016800	6.496683623189514	5.952613527355073
PD	15DAF	Pbre1_01G432400	Pbre1_01G431800	3.951637214106096	5.9168931505594795
PD	15DAF	Pbre1_15G745200	Pbre1_15G744600	0.0	2.1153602434030714
PD	15DAF	Pbre1_10G366800	Pbre1_10G365800	0.23352979549677105	3.4029391922747467
PD	15DAF	Pbre1_09G114200	Pbre1_09G113600	0.0	0.29873220780840953
PD	15DAF	Pbre1_17G487200	Pbre1_17G486400	3.996804229791001	3.3837197732862827
PD	15DAF	Pbre1_13G042400	Pbre1_13G042000	7.887238488323061	10.441376913133658
PD	15DAF	Pbre1_11G123600	Pbre1_11G123200	2.339015064285062	5.372234157632891
PD	15DAF	Pbre1_15G258000	Pbre1_15G257600	1.1699698845898503	3.595561901813891
PD	15DAF	Pbre1_01G306000	Pbre1_01G304600	0.0	0.0
PD	15DAF	Pbre1_09G194600	Pbre1_09G194200	0.0	0.0910159784813559
PD	15DAF	Pbre1_09G232600	Pbre1_09G232200	0.31126710334161	0.32224083727217756
PD	15DAF	Pbre1_12G286800	Pbre1_12G286400	0.17941677837647818	0.9370686340038544
PD	15DAF	Pbre1_11G112800	Pbre1_11G112400	2.258942475182106	2.954146047877647
PD	15DAF	Pbre1_09G314600	Pbre1_09G313800	0.6411011295243749	0.18077548159791426
PD	15DAF	Pbre1_09G211000	Pbre1_09G209800	0.30259630254249176	0.012724554805735994
PD	15DAF	Pbre1_10G115400	Pbre1_10G115000	3.121908931818068	5.622479057561028
PD	15DAF	Pbre1_13G278200	Pbre1_13G277800	2.539470275510515	2.266649834178907
PD	15DAF	Pbre1_08G082600	Pbre1_08G082200	0.0	0.012178181259428981
PD	15DAF	Pbre1_01G306200	Pbre1_01G305200	1.463745901907492	0.02572055508499431
PD	15DAF	Pbre1_04G131200	Pbre1_04G130600	0.0	0.0
PD	15DAF	Pbre1_10G148400	Pbre1_10G147800	3.829933562426767	4.324137836811676
PD	15DAF	Pbre1_07G187400	Pbre1_07G186800	3.688010784386622	4.810574205242271
PD	15DAF	Pbre1_07G016600	Pbre1_07G015800	1.460737322381246	0.1197173866402886
PD	15DAF	Pbre1_03G162600	Pbre1_03G162000	1.2607615740125053	4.195185837309902
PD	15DAF	Pbre1_16G100200	Pbre1_16G099600	0.0	0.0
PD	15DAF	Pbre1_13G275600	Pbre1_13G275200	0.3793891807449157	0.6503362816120296
PD	15DAF	Pbre1_09G157800	Pbre1_09G157400	0.0	0.0
PD	15DAF	Pbre1_16G391800	Pbre1_16G391400	0.10881614440811323	0.03824512078172915
PD	15DAF	Pbre1_11G201000	Pbre1_11G200600	0.588277848817152	0.6090845110077403
PD	15DAF	Pbre1_11G390600	Pbre1_11G390000	1.5185094572711957	0.06882074686350198
PD	15DAF	Pbre1_13G072000	Pbre1_13G071600	0.35757002059976306	0.0
PD	15DAF	Pbre1_01G141400	Pbre1_01G140600	2.043701809399323	4.4103030420391
PD	15DAF	Pbre1_10G308200	Pbre1_10G307800	4.238435847698647	4.283349839222183
PD	15DAF	Pbre1_01G132800	Pbre1_01G134000	0.9387878715492409	1.9390531429455833
PD	15DAF	Pbre1_07G049600	Pbre1_07G048800	1.475797751037321	2.2937333196406455
PD	six_tissue_mean	Pbre1_13G070400	Pbre1_13G069600	4.472871767507758	5.9504080011968785
PD	six_tissue_mean	Pbre1_08G031600	Pbre1_08G030800	5.813889583769792	3.684435763003322
PD	six_tissue_mean	Pbre1_04G342800	Pbre1_04G342400	5.9752064760685455	0.2040947969364455
PD	six_tissue_mean	Pbre1_02G378000	Pbre1_02G377200	0.608078091947644	1.0519123005976512
PD	six_tissue_mean	Pbre1_10G378600	Pbre1_10G378200	3.826843605816379	3.319673854889288
PD	six_tissue_mean	Pbre1_17G215400	Pbre1_17G217000	4.951354957447006	0.2673440252349162
PD	six_tissue_mean	Pbre1_15G763800	Pbre1_15G763000	5.854871868990048	2.1783683315608244
PD	six_tissue_mean	Pbre1_17G211800	Pbre1_17G211400	0.12437865050378777	0.7677933411527551
PD	six_tissue_mean	Pbre1_05G433200	Pbre1_05G432600	2.3601730283420927	1.858652173071306
PD	six_tissue_mean	Pbre1_05G263000	Pbre1_05G262600	2.726655264340042	3.0989640928030555
PD	six_tissue_mean	Pbre1_09G282800	Pbre1_09G282200	1.1523619192093666	2.508404480637406
PD	six_tissue_mean	Pbre1_02G034200	Pbre1_02G032400	0.5245543561101312	4.580538523059354
PD	six_tissue_mean	Pbre1_17G215800	Pbre1_17G217200	3.296543868590027	4.004489482086531
PD	six_tissue_mean	Pbre1_15G083000	Pbre1_15G082600	2.19080857602275	0.9912831647029826
PD	six_tissue_mean	Pbre1_10G332400	Pbre1_10G332000	2.8515135277305714	1.4453110653965315
PD	six_tissue_mean	Pbre1_14G140000	Pbre1_14G139200	0.044415103860979584	0.0
PD	six_tissue_mean	Pbre1_16G402600	Pbre1_16G402200	1.5308939291873402	1.132415949348653
PD	six_tissue_mean	Pbre1_12G157400	Pbre1_12G157000	0.0	0.0
PD	six_tissue_mean	Pbre1_13G423200	Pbre1_13G422600	2.7641804881743863	2.7913973828865606
PD	six_tissue_mean	Pbre1_05G540600	Pbre1_05G540200	5.356224026206978	7.3206759024663475
PD	six_tissue_mean	Pbre1_17G116800	Pbre1_17G116400	1.776352770087561	1.855332098311271
PD	six_tissue_mean	Pbre1_02G396600	Pbre1_02G395800	5.931494648260813	3.0433144630009816
PD	six_tissue_mean	Pbre1_11G442800	Pbre1_11G444400	1.05142407725266	1.7897321026863613
PD	six_tissue_mean	Pbre1_11G016200	Pbre1_11G015600	3.719408718473128	2.410046528827855
PD	six_tissue_mean	Pbre1_10G070200	Pbre1_10G069000	1.9639115518421724	4.277293525855521
PD	six_tissue_mean	Pbre1_17G231200	Pbre1_17G230600	0.7448161170152648	3.501003638187209
PD	six_tissue_mean	Pbre1_07G425400	Pbre1_07G425000	3.5536725824370756	2.7870642906933933
PD	six_tissue_mean	Pbre1_15G695800	Pbre1_15G695200	3.0308283118641692	0.08917156401235288
PD	six_tissue_mean	Pbre1_09G264600	Pbre1_09G264200	2.7498201682666896	2.785779927943767
PD	six_tissue_mean	Pbre1_16G078400	Pbre1_16G077800	0.5816730957733453	5.355223963326311
PD	six_tissue_mean	Pbre1_04G217600	Pbre1_04G217200	0.02463102373095019	0.822259844474039
PD	six_tissue_mean	Pbre1_15G740800	Pbre1_15G740400	0.03056397204732661	0.0
PD	six_tissue_mean	Pbre1_05G126600	Pbre1_05G126000	1.1642498330523818	1.889920948736856
PD	six_tissue_mean	Pbre1_07G016000	Pbre1_07G015400	0.1517326349101171	2.4771689275806517
PD	six_tissue_mean	Pbre1_16G051400	Pbre1_16G051000	3.71356315850702	0.05311527634425421
PD	six_tissue_mean	Pbre1_17G114200	Pbre1_17G113800	2.6364828669796037	2.040375796065184
PD	six_tissue_mean	Pbre1_05G192800	Pbre1_05G192400	1.597426211014626	3.2805238363043556
PD	six_tissue_mean	Pbre1_07G241400	Pbre1_07G240800	1.0333727229227174	0.7533111470490581
PD	six_tissue_mean	Pbre1_02G422400	Pbre1_02G421200	3.870956440226483	5.337259436008559
PD	six_tissue_mean	Pbre1_09G022800	Pbre1_09G022400	3.114090759607743	4.796338117908052
PD	six_tissue_mean	Pbre1_15G762800	Pbre1_15G762400	2.8171233094653285	0.1625402669525677
PD	six_tissue_mean	Pbre1_02G380200	Pbre1_02G379400	0.45404144599658136	0.11738342234648842
PD	six_tissue_mean	Pbre1_08G357200	Pbre1_08G356600	0.4286437534103858	0.4770954700192059
PD	six_tissue_mean	Pbre1_02G015800	Pbre1_02G015400	1.809856103366629	1.2904238140470918
PD	six_tissue_mean	Pbre1_05G300200	Pbre1_05G299200	1.115765505669341	0.6544584551335786
PD	six_tissue_mean	Pbre1_02G245400	Pbre1_02G245000	2.064786070994549	2.497232408023404
PD	six_tissue_mean	Pbre1_13G336800	Pbre1_13G336200	0.030450265136345193	0.4423596666357802
PD	six_tissue_mean	Pbre1_05G307400	Pbre1_05G306600	0.0	0.32428603130329875
PD	six_tissue_mean	Pbre1_02G379800	Pbre1_02G378800	1.9842477900837503	0.2943905854487345
PD	six_tissue_mean	Pbre1_05G437600	Pbre1_05G437200	2.1440137290881727	1.3250288629260183
PD	six_tissue_mean	Pbre1_02G402200	Pbre1_02G401600	3.530780217514934	3.1351364100507917
PD	six_tissue_mean	Pbre1_15G307800	Pbre1_15G307200	1.818979435350901	0.42536315769998795
PD	six_tissue_mean	Pbre1_05G583400	Pbre1_05G582400	0.22163274547197703	0.35976216170708436
PD	six_tissue_mean	Pbre1_08G309200	Pbre1_08G308800	0.0	0.0
PD	six_tissue_mean	Pbre1_07G186000	Pbre1_07G185600	0.0	0.007085440868042458
PD	six_tissue_mean	Pbre1_11G061600	Pbre1_11G061000	2.1050047860299923	2.078257599693948
PD	six_tissue_mean	Pbre1_16G145600	Pbre1_16G145200	1.6796530436431525	0.31571595988068535
PD	six_tissue_mean	Pbre1_17G211000	Pbre1_17G210200	0.9503199688087736	1.355090427441476
PD	six_tissue_mean	Pbre1_17G492000	Pbre1_17G490800	2.4735034524123405	0.9746559557264942
PD	six_tissue_mean	Pbre1_02G397600	Pbre1_02G396800	0.0	0.10306585762717416
PD	six_tissue_mean	Pbre1_05G274200	Pbre1_05G273800	3.0835743231241266	3.502045098425564
PD	six_tissue_mean	Pbre1_13G266800	Pbre1_13G266400	0.0	0.0
PD	six_tissue_mean	Pbre1_07G172400	Pbre1_07G172000	1.8835336915560805	1.7532788377819604
PD	six_tissue_mean	Pbre1_11G100600	Pbre1_11G101800	2.312719622072011	3.2307162082940186
PD	six_tissue_mean	Pbre1_07G043600	Pbre1_07G042800	1.108131767263176	2.6284147234288264
PD	six_tissue_mean	Pbre1_01G326800	Pbre1_01G325200	2.0811433116631277	1.4264931521531201
PD	six_tissue_mean	Pbre1_02G438000	Pbre1_02G437000	1.3578224083558543	4.40832650221948
PD	six_tissue_mean	Pbre1_13G485400	Pbre1_13G484800	2.1886934115532273	3.3557893624518087
PD	six_tissue_mean	Pbre1_15G172600	Pbre1_15G171800	0.6941268982174409	0.4816118704639516
PD	six_tissue_mean	Pbre1_03G297800	Pbre1_03G297200	2.2895853894725167	3.9313280593548394
PD	six_tissue_mean	Pbre1_01G200200	Pbre1_01G199600	1.542646431257099	3.0197797692505
PD	six_tissue_mean	Pbre1_03G021800	Pbre1_03G021200	2.9656113971184275	3.7336907132934143
PD	six_tissue_mean	Pbre1_15G515400	Pbre1_15G514800	3.4711504493857253	2.3371340414224466
PD	six_tissue_mean	Pbre1_05G227800	Pbre1_05G227000	0.925458686249992	0.7539557546842849
PD	six_tissue_mean	Pbre1_10G572800	Pbre1_10G572400	1.2134098101257127	1.1099397501038544
PD	six_tissue_mean	Pbre1_07G390200	Pbre1_07G389600	3.470688892107652	7.341366843208791
PD	six_tissue_mean	Pbre1_07G049800	Pbre1_07G049000	1.5603997278509767	0.8304830432072843
PD	six_tissue_mean	Pbre1_08G179800	Pbre1_08G179200	3.8876134219143372	2.1390887427038057
PD	six_tissue_mean	Pbre1_13G337000	Pbre1_13G336400	0.42323213365737555	3.3673737450699703
PD	six_tissue_mean	Pbre1_16G045600	Pbre1_16G045000	0.02071292906201988	4.681208627403189
PD	six_tissue_mean	Pbre1_05G432800	Pbre1_05G432200	3.3058870299475496	4.359053151006342
PD	six_tissue_mean	Pbre1_12G424400	Pbre1_12G423800	2.9303782746756557	0.024807587925496085
PD	six_tissue_mean	Pbre1_02G456000	Pbre1_02G455600	3.0488011247714093	3.2735392381971407
PD	six_tissue_mean	Pbre1_05G038800	Pbre1_05G038000	0.627081800815512	0.004016876960552283
PD	six_tissue_mean	Pbre1_03G153200	Pbre1_03G152800	1.7774455969959873	3.3811321031213923
PD	six_tissue_mean	Pbre1_03G196400	Pbre1_03G196000	1.9443471665242607	1.498031765520352
PD	six_tissue_mean	Pbre1_05G300000	Pbre1_05G299000	0.008757933552245894	0.1321080414166981
PD	six_tissue_mean	Pbre1_11G423600	Pbre1_11G422800	0.7807336753999076	2.3890245061410496
PD	six_tissue_mean	Pbre1_16G456000	Pbre1_16G455600	2.4902209234703636	0.11581565617192002
PD	six_tissue_mean	Pbre1_05G130600	Pbre1_05G130200	6.244461099380099	6.288565181098434
PD	six_tissue_mean	Pbre1_01G107200	Pbre1_01G107600	0.3762314739393035	0.22261643387384533
PD	six_tissue_mean	Pbre1_04G042000	Pbre1_04G041600	2.5529582376447633	2.9719967150952322
PD	six_tissue_mean	Pbre1_07G317200	Pbre1_07G316800	2.6907631071454317	0.6998804359470917
PD	six_tissue_mean	Pbre1_05G246400	Pbre1_05G245800	0.30813522407149857	0.2951240789470719
PD	six_tissue_mean	Pbre1_06G155800	Pbre1_06G155400	7.387641333199785	1.3554126031135514
PD	six_tissue_mean	Pbre1_17G222800	Pbre1_17G223200	0.8152383507879638	0.5499377260188005
PD	six_tissue_mean	Pbre1_17G047400	Pbre1_17G047000	2.3697469920473155	3.186177457507296
PD	six_tissue_mean	Pbre1_03G139200	Pbre1_03G138800	1.0830223581020866	2.636785072174838
PD	six_tissue_mean	Pbre1_02G422800	Pbre1_02G422000	2.743426138787859	0.3629149491427134
PD	six_tissue_mean	Pbre1_05G358200	Pbre1_05G357800	0.01772858578373464	0.0
PD	six_tissue_mean	Pbre1_11G285000	Pbre1_11G284200	5.205625253394761	4.8878226334803765
PD	six_tissue_mean	Pbre1_17G325800	Pbre1_17G327200	4.378577664344464	6.159937443653341
PD	six_tissue_mean	Pbre1_13G202200	Pbre1_13G201800	1.279046695513471	0.37170400762307493
PD	six_tissue_mean	Pbre1_09G330400	Pbre1_09G330800	1.383705582548083	4.451861689285855
PD	six_tissue_mean	Pbre1_17G280400	Pbre1_17G280000	0.0	0.0
PD	six_tissue_mean	Pbre1_13G351200	Pbre1_13G350800	2.9933045086495613	1.3504351061359283
PD	six_tissue_mean	Pbre1_17G087800	Pbre1_17G087200	1.643517751532345	0.853218151668688
PD	six_tissue_mean	Pbre1_02G443600	Pbre1_02G442600	0.519502318402313	3.33956252764787
PD	six_tissue_mean	Pbre1_08G073600	Pbre1_08G073200	3.969390773388832	4.582464246056421
PD	six_tissue_mean	Pbre1_03G135600	Pbre1_03G135200	3.9172496963489905	0.6038979367409273
PD	six_tissue_mean	Pbre1_02G397000	Pbre1_02G396000	1.3209571229922679	2.359096667399011
PD	six_tissue_mean	Pbre1_15G082800	Pbre1_15G082200	0.10293130502601422	3.5827507777810133
PD	six_tissue_mean	Pbre1_13G157000	Pbre1_13G156600	3.0936519191400462	7.613006988139222
PD	six_tissue_mean	Pbre1_14G365400	Pbre1_14G364800	0.5446513913011378	0.4540203826385226
PD	six_tissue_mean	Pbre1_03G114400	Pbre1_03G113600	3.0789745040050023	5.712915527739319
PD	six_tissue_mean	Pbre1_14G304000	Pbre1_14G303600	4.01181709644814	5.038355376062124
