duplication_type	gene	age	TPM	log2_TPM_plus_1
TD	Pbre1_15G679200	old	0.0	0.0
TD	Pbre1_08G188600	old	0.0	0.0
TD	Pbre1_10G366400	old	6.049412	2.817502925587726
TRD	Pbre1_04G355400	old	7.09223	3.0165373252278584
TD	Pbre1_08G295800	old	28.424241	4.878933296228948
TD	Pbre1_06G182600	old	0.0	0.0
TRD	Pbre1_11G161000	old	3.044884	2.016098329348848
TRD	Pbre1_07G439800	old	0.094633	0.13044725537145618
TD	Pbre1_15G145200	old	0.0	0.0
TRD	Pbre1_17G180800	old	0.0	0.0
TRD	Pbre1_10G375000	old	5.979938	2.803214221608309
TD	Pbre1_09G427400	old	20.384039	4.418462468756416
TD	Pbre1_11G412400	old	0.0	0.0
TRD	Pbre1_12G346000	old	6.8684	2.9760703006957345
TD	Pbre1_17G093600	old	0.141069	0.1903860334741036
PD	Pbre1_17G069000	old	0.072941	0.10157074585428938
TRD	Pbre1_15G132200	old	1.599776	1.3783873241726314
TRD	Pbre1_13G341400	old	21.256406	4.476148737675088
TRD	Pbre1_14G125200	old	49.691192	5.663663184091322
TRD	Pbre1_09G325000	old	44.438265	5.505835843381285
TD	Pbre1_01G415200	old	688.299126	9.428986375820053
TRD	Pbre1_16G429000	old	77.340941	6.291694552354986
TRD	Pbre1_07G098200	old	0.0	0.0
TD	Pbre1_12G378600	old	3.159604	2.056446188359169
TRD	Pbre1_02G311000	old	4.389056	2.430032578470566
TRD	Pbre1_10G223000	old	22.072212	4.528084420904303
TD	Pbre1_02G382000	old	0.106527	0.14603865429379434
TRD	Pbre1_15G106000	old	20.118845	4.400459030041251
PD	Pbre1_17G455800	old	0.0	0.0
TD	Pbre1_08G013200	old	0.738695	0.7980048788323634
TRD	Pbre1_12G131800	old	5.862087	2.778647417016654
PD	Pbre1_14G023400	old	0.0	0.0
PD	Pbre1_06G071400	old	0.0	0.0
TRD	Pbre1_08G106000	old	22.759262	4.570418119347768
TD	Pbre1_17G074800	old	2.199414	1.677807687390101
TD	Pbre1_09G117600	old	0.0	0.0
TD	Pbre1_11G225800	old	0.0	0.0
TRD	Pbre1_09G259200	old	8.279166	3.2139951435280745
TRD	Pbre1_11G222000	old	0.043514	0.061449956123127425
PD	Pbre1_12G265800	old	0.0	0.0
TD	Pbre1_09G110000	old	0.777905	0.8301782377275688
TRD	Pbre1_05G210000	old	6.813072	2.9658899091555466
TD	Pbre1_10G202000	old	3.580236	2.1954219361514467
TRD	Pbre1_15G208000	old	9.469007	3.388052701997026
PD	Pbre1_09G482200	old	4.31389	2.4097683636776797
PD	Pbre1_02G160000	old	1.665456	1.4143823670039983
TD	Pbre1_17G168400	old	16.88131	4.160380528347794
TRD	Pbre1_06G210800	old	0.029859	0.04244682874301421
TRD	Pbre1_15G262400	old	115.931608	6.869521149935923
TRD	Pbre1_05G337200	old	8.077484	3.182292482129201
TRD	Pbre1_13G428800	old	1.269194	1.182179954481203
TD	Pbre1_04G065200	old	0.038222	0.05411496397955715
TD	Pbre1_04G260000	old	0.0	0.0
TRD	Pbre1_09G459800	old	0.0	0.0
TRD	Pbre1_11G226400	old	30.655871	4.98440118623431
PD	Pbre1_04G391000	old	1.543587	1.3468644405036696
TRD	Pbre1_11G218200	old	0.237261	0.3071498686950384
TD	Pbre1_12G206200	old	10.451899	3.517514946547388
TRD	Pbre1_13G414400	old	2.446101	1.7849649853886902
PD	Pbre1_05G323200	old	0.0	0.0
TRD	Pbre1_10G535800	old	6.778647	2.9595192379697246
TRD	Pbre1_16G009400	old	0.038312	0.05424002097718994
TRD	Pbre1_06G045600	old	1.905437	1.5387551723450033
TD	Pbre1_01G426200	old	0.98474	0.988950027379031
TD	Pbre1_16G304400	old	0.463719	0.5496386163149702
TD	Pbre1_05G488800	old	0.0	0.0
PD	Pbre1_04G018200	old	1036.467016	10.018849754509924
TRD	Pbre1_15G038800	old	11.281495	3.6184142824527603
TD	Pbre1_14G263200	old	0.035349	0.05011715970396201
TRD	Pbre1_13G386800	old	15.401914	4.035792272973878
TRD	Pbre1_03G146400	old	163.61927	7.36298941439347
TRD	Pbre1_05G055800	old	0.31618	0.39635680468816936
TRD	Pbre1_12G039600	old	0.414409	0.5001993598575776
TRD	Pbre1_08G336800	old	0.024374	0.034742540957929766
TRD	Pbre1_10G051800	old	3.42511	2.1457133183554165
TD	Pbre1_11G178000	old	0.0	0.0
TRD	Pbre1_10G514200	old	12.484122	3.753189680422001
PD	Pbre1_15G694600	old	2.728085	1.8984347536833142
TD	Pbre1_14G037000	old	20.644929	4.435957163096862
TRD	Pbre1_02G211000	old	0.890162	0.9185098887218881
PD	Pbre1_17G445200	old	9.860821	3.441061259526818
PD	Pbre1_15G766400	old	19.619309	4.365924080407288
TD	Pbre1_14G256600	old	3.593253	2.1995162505287817
TRD	Pbre1_05G229600	old	1.073784	1.0522656345768147
TD	Pbre1_04G269400	old	0.151439	0.20343798322926832
TD	Pbre1_16G305000	old	0.0	0.0
TRD	Pbre1_05G240800	old	27.503548	4.833069605863549
TRD	Pbre1_13G340400	old	75.64043	6.260033750391613
TRD	Pbre1_17G136000	old	7.594093	3.1033453891566323
TD	Pbre1_06G312400	old	0.0	0.0
TRD	Pbre1_08G185400	old	7.722736	3.124780726116835
PD	Pbre1_02G461400	old	0.0	0.0
TRD	Pbre1_05G375800	old	4.99573	2.583935417236486
PD	Pbre1_05G308200	old	18.969544	4.319729484431905
TRD	Pbre1_10G029600	old	0.308808	0.3882534717946936
TRD	Pbre1_15G652600	old	4.339863	2.41680272847537
TRD	Pbre1_05G164000	old	61.488653	5.965522336712717
TD	Pbre1_17G451600	old	0.754737	0.8112548155846911
TD	Pbre1_04G300600	old	0.0	0.0
TRD	Pbre1_10G174400	old	0.0	0.0
PD	Pbre1_17G471800	old	2.408594	1.769176769302201
TRD	Pbre1_05G420000	old	1.051479	1.036664386133483
TRD	Pbre1_02G288000	old	44.039744	5.49312672223934
TD	Pbre1_02G471600	old	0.0	0.0
TD	Pbre1_04G330000	old	90.70381	6.518909769317504
TRD	Pbre1_05G075800	old	50.474635	5.685789789816638
TD	Pbre1_01G186200	old	2.191997	1.6744592956432298
TRD	Pbre1_10G473600	old	0.201832	0.2652352407193882
PD	Pbre1_15G146600	old	0.0	0.0
TRD	Pbre1_04G300200	old	22.568184	4.558768693733033
TRD	Pbre1_07G239000	old	9.349461	3.371483729000782
TRD	Pbre1_15G086200	old	19.727769	4.37349293753598
TD	Pbre1_12G157600	old	0.0	0.0
TRD	Pbre1_02G063200	old	30.894548	4.995237928106707
TD	Pbre1_14G184000	old	0.0	0.0
TRD	Pbre1_11G051400	old	8.333841	3.222470891507619
TRD	Pbre1_13G025800	old	2.152455	1.6564757768214728
PD	Pbre1_05G358600	old	0.0	0.0
TRD	Pbre1_10G085200	old	0.077797	0.10808547616842278
TRD	Pbre1_12G229400	old	60.821736	5.950042261594438
PD	Pbre1_13G239000	old	0.332427	0.414056493867799
PD	Pbre1_17G487000	old	0.068691	0.09584477428439979
TRD	Pbre1_07G156400	old	3.634914	2.21254257015079
TD	Pbre1_02G312200	old	0.0	0.0
TD	Pbre1_13G063200	old	0.022416	0.03198231860806635
TRD	Pbre1_01G039000	old	208.53673	7.711059347991555
TRD	Pbre1_04G223200	old	0.120009	0.16351032532145035
TD	Pbre1_17G137200	old	0.0	0.0
TRD	Pbre1_02G304400	old	10.522558	3.5263891245364762
PD	Pbre1_06G170400	old	10.226662	3.488857132875302
PD	Pbre1_10G297400	old	0.664492	0.7350819365111813
TD	Pbre1_07G373600	old	50.215196	5.678500028962583
TD	Pbre1_06G240600	old	0.0	0.0
TD	Pbre1_01G346000	old	1.608381	1.3831546159893753
TD	Pbre1_17G451000	old	0.0	0.0
TRD	Pbre1_05G595000	old	13.087876	3.8163822107752847
PD	Pbre1_09G074400	old	0.307643	0.38696872399417465
TD	Pbre1_16G413000	old	29.256874	4.9191910375755565
PD	Pbre1_05G251800	old	0.0	0.0
TRD	Pbre1_16G147800	old	7.911677	3.155696943748084
TD	Pbre1_11G462400	old	0.0	0.0
TRD	Pbre1_09G149200	old	4.890796	2.558462592911537
TRD	Pbre1_07G395200	old	1.57956	1.3671250036511768
TRD	Pbre1_15G294200	old	2.563707	1.8333787265838462
TRD	Pbre1_05G402000	old	0.682226	0.7503715386350296
TRD	Pbre1_07G491600	old	0.046587	0.06569224398881592
TRD	Pbre1_17G099600	old	2.257171	1.703619462557285
TRD	Pbre1_09G204800	old	12.693259	3.7753939442286595
TRD	Pbre1_12G038600	old	484.280987	8.922676527111227
TRD	Pbre1_16G244200	old	27.11806	4.813425154271871
TD	Pbre1_15G575000	old	0.504354	0.5891440975673616
TRD	Pbre1_11G402400	old	67.07031	6.088953774832436
TD	Pbre1_08G140000	old	13.755441	3.8831751345326038
TRD	Pbre1_02G396000	old	1.804304	1.4876427528861689
TRD	Pbre1_01G207400	old	0.0	0.0
PD	Pbre1_10G230000	old	0.030077	0.04275218533670224
TD	Pbre1_15G488400	old	14.770608	3.979166375921062
TD	Pbre1_02G197600	old	0.096876	0.1334004406941289
TRD	Pbre1_07G363000	old	0.99152	0.9938699681559947
PD	Pbre1_14G407600	old	0.0	0.0
PD	Pbre1_14G407800	old	48.159268	5.619391528485805
TRD	Pbre1_12G287200	old	20.000383	4.392343734548378
TRD	Pbre1_13G343800	old	4.704298	2.5120493520293667
TD	Pbre1_10G543000	old	18.433296	4.280458706031089
TRD	Pbre1_15G628000	old	4.920786	2.5657887101499726
PD	Pbre1_04G297400	old	302.492616	8.245517605795143
TRD	Pbre1_08G088400	old	37.779986	5.277240377503439
PD	Pbre1_02G273000	old	21.913177	4.518105602607833
TD	Pbre1_09G469400	old	4.28083	2.400764699049084
TRD	Pbre1_02G189400	old	456.033586	8.836156378198591
TD	Pbre1_09G195000	old	0.692391	0.7590629186904435
TRD	Pbre1_04G276200	old	30.458608	4.975382929788228
TRD	Pbre1_09G222400	old	0.258659	0.331887476349626
TRD	Pbre1_03G157400	old	2.986668	1.9951834662088461
TRD	Pbre1_16G471600	old	21.417758	4.486570096312657
TD	Pbre1_15G027200	old	26.559382	4.784471631858021
TRD	Pbre1_06G085200	old	0.863763	0.8982184155376228
TRD	Pbre1_10G070800	old	4.704954	2.5122152538690083
PD	Pbre1_08G077600	old	1.260727	1.1767867861957022
TD	Pbre1_12G035200	old	21.996722	4.5233563259970255
PD	Pbre1_10G256000	old	0.0	0.0
TRD	Pbre1_04G322400	old	3.229254	2.080403208164356
TD	Pbre1_13G243800	old	18.135738	4.258197636782656
TD	Pbre1_15G624800	old	20.961347	4.456894639695973
PD	Pbre1_07G202800	old	0.454916	0.5409358611186224
PD	Pbre1_08G221000	old	3.09782	2.0348566142147737
TRD	Pbre1_13G073800	old	31.82781	5.036846603326275
TD	Pbre1_13G020200	old	2.313849	1.728507865711343
TD	Pbre1_03G230000	old	0.0	0.0
TRD	Pbre1_15G208600	old	7.880605	3.1506579649501383
TRD	Pbre1_11G001000	old	63.66334	6.014876122564613
TRD	Pbre1_08G331000	old	0.021151	0.03019621669917148
TD	Pbre1_11G119000	old	55.064961	5.809027504142353
TRD	Pbre1_09G032800	old	13.948678	3.9019459988976357
TRD	Pbre1_13G343200	old	1.893319	1.5327253949393336
TRD	Pbre1_11G254200	old	0.0	0.0
TD	Pbre1_06G335000	old	0.025542	0.036386577094152
TRD	Pbre1_17G438800	old	822.347632	9.685357880531896
TRD	Pbre1_02G039000	old	0.030462	0.04329130407913415
PD	Pbre1_15G759600	old	8.40615	3.2336043390564755
PD	Pbre1_05G435800	old	134.160384	7.078528544191302
TD	Pbre1_15G117800	old	0.124826	0.16970184735162708
PD	Pbre1_03G427000	old	1.72757	1.447616222160971
TD	Pbre1_02G172200	old	9.575696	3.402680706951894
TRD	Pbre1_01G263600	old	162.773682	7.355559728080449
TRD	Pbre1_08G219200	old	10.365221	3.506553832937016
TD	Pbre1_15G768800	old	113.536817	6.839667606136975
TRD	Pbre1_05G325200	old	1.579461	1.3670696339176305
TRD	Pbre1_16G103400	old	11.712891	3.668220241444963
TRD	Pbre1_04G195000	old	22.960401	4.582580148083774
TD	Pbre1_10G465800	old	0.0	0.0
TRD	Pbre1_09G135000	old	7.194725	3.0346955359271597
TRD	Pbre1_09G303000	old	17.758942	4.229506557367734
TD	Pbre1_08G078800	old	1.876084	1.524105812291018
TRD	Pbre1_13G486000	old	2.89929	1.9632114555827989
TRD	Pbre1_05G386200	old	14.155481	3.921767735548211
TRD	Pbre1_15G746400	old	30.235344	4.965107513516936
TD	Pbre1_14G091200	old	0.067174	0.09379542308941224
TRD	Pbre1_11G482000	old	4.699715	2.510889782721906
TD	Pbre1_02G047400	old	0.0	0.0
PD	Pbre1_16G224200	old	4.738172	2.520591213109711
PD	Pbre1_14G023600	old	0.0	0.0
PD	Pbre1_14G015600	old	26.064327	4.758320608347847
TRD	Pbre1_06G040800	old	69.789389	6.145461218128498
PD	Pbre1_06G075800	old	1.784241	1.4772840942529708
PD	Pbre1_09G341600	old	1.630758	1.3954785429707308
TD	Pbre1_04G298200	old	33.293785	5.099875237987852
TRD	Pbre1_11G344600	old	0.078959	0.10964004404695903
TRD	Pbre1_10G137400	old	17.307345	4.194350676133677
PD	Pbre1_01G155800	old	4.286445	2.402297872628267
PD	Pbre1_13G479800	old	0.0	0.0
TRD	Pbre1_17G127600	old	0.305606	0.38471959243916887
TD	Pbre1_05G205400	old	7.003082	3.0005556912313502
TD	Pbre1_15G214800	old	10.876245	3.5700068555878857
TD	Pbre1_01G315200	old	0.147508	0.19850421160866516
TRD	Pbre1_04G088800	old	23.011315	4.58564251103497
TRD	Pbre1_13G145600	old	5.361573	2.669383538891489
TRD	Pbre1_08G181800	old	8.235792	3.2072356824290975
TRD	Pbre1_01G280200	old	0.468439	0.5542833363298725
TD	Pbre1_09G450600	old	1.367672	1.2434692343667737
PD	Pbre1_14G412800	old	15.164256	4.014735200259669
TD	Pbre1_15G051000	old	5.902341	2.7870857497595902
TRD	Pbre1_15G236000	old	25.386576	4.7217322493292295
PD	Pbre1_17G443600	old	1.894177	1.5331531558757217
TRD	Pbre1_13G222800	old	28.74257	4.894457408251521
TRD	Pbre1_02G364000	old	90.905559	6.5220802218987375
TRD	Pbre1_08G023200	old	68.612728	6.121279207623234
TRD	Pbre1_07G062800	old	29.806662	4.945170465127783
TRD	Pbre1_13G340000	old	0.0	0.0
TD	Pbre1_10G352000	old	0.0	0.0
TRD	Pbre1_14G264200	old	39.710887	5.347342749835208
PD	Pbre1_05G376200	old	0.110049	0.1506233617075699
PD	Pbre1_10G073000	old	0.0	0.0
TD	Pbre1_03G337600	old	95.240192	6.588567615593076
TRD	Pbre1_13G035200	old	3.482075	2.164166790129603
TD	Pbre1_02G437800	old	0.450291	0.536342405161135
TD	Pbre1_13G254800	old	0.0	0.0
TD	Pbre1_04G099600	old	0.0	0.0
TRD	Pbre1_04G382400	old	34.955032	5.1681217885955855
TD	Pbre1_11G411400	old	0.0	0.0
TD	Pbre1_01G335600	old	0.017402	0.02488983535332645
TD	Pbre1_10G295800	old	0.194116	0.2559429911219077
TRD	Pbre1_03G206400	old	19.85969	4.382645812726542
TD	Pbre1_05G253200	old	0.0	0.0
TRD	Pbre1_13G242000	old	12.789961	3.785546471595227
TRD	Pbre1_04G413200	old	39.786676	5.350026031198449
TRD	Pbre1_03G077000	old	2.868485	1.9517686798279734
TD	Pbre1_13G301000	old	0.0	0.0
TD	Pbre1_11G352000	old	0.016561	0.023696788480269723
TRD	Pbre1_15G276800	old	23.84386	4.634817437939392
TRD	Pbre1_13G094600	old	0.377558	0.4621130625719789
PD	Pbre1_10G241200	old	0.074027	0.10303026173718269
TRD	Pbre1_15G080400	old	13.887237	3.896004116350572
TRD	Pbre1_06G363800	old	10.159351	3.4801812209516214
TD	Pbre1_10G390800	old	0.068365	0.09540461868063645
TD	Pbre1_03G026400	old	43.377183	5.471746185114531
TRD	Pbre1_12G353000	old	61.252578	5.960061678105082
PD	Pbre1_10G373400	old	0.460645	0.5466055833620755
TRD	Pbre1_15G758600	old	1.856458	1.5142273173760248
PD	Pbre1_02G272000	old	4.938866	2.570187481133545
TRD	Pbre1_05G163200	old	90.848989	6.521191936281541
PD	Pbre1_01G402400	old	0.084162	0.11658034629907311
TRD	Pbre1_06G093200	old	0.0	0.0
TRD	Pbre1_07G196000	old	4.915001	2.56437841246953
TD	Pbre1_04G057000	old	10.386808	3.509291476001105
TRD	Pbre1_09G185000	old	10.530079	3.527330492744157
TRD	Pbre1_03G142400	old	47.847164	5.610202898597775
TRD	Pbre1_06G275000	old	14.345819	3.939773738782868
PD	Pbre1_15G030800	old	19.859518	4.382633916836906
TRD	Pbre1_10G307600	old	9.326926	3.36833896820487
TRD	Pbre1_10G238800	old	2.107096	1.6355668171225488
TRD	Pbre1_08G152800	old	11.061084	3.592287671374501
TRD	Pbre1_15G043200	old	74.173593	6.232154055479542
TRD	Pbre1_06G178200	old	7.192931	3.034379664650182
TRD	Pbre1_13G146000	old	70.595076	6.161788463457047
TD	Pbre1_13G049000	old	0.259508	0.3328602856479167
TRD	Pbre1_15G065200	old	7.494611	3.0865478825218413
TRD	Pbre1_13G334600	old	28.28001	4.87184414123295
TD	Pbre1_09G108400	old	1.223248	1.1526688878224012
PD	Pbre1_05G109200	old	10.589774	3.5347805290265537
TRD	Pbre1_05G455400	old	10.936193	3.5772708631645136
TD	Pbre1_05G440200	old	202.770808	7.6708035770479475
TRD	Pbre1_13G328000	old	38.171848	5.291745286427123
TD	Pbre1_03G404400	old	14.715223	3.97409083910239
TD	Pbre1_17G163600	old	0.0	0.0
TD	Pbre1_02G429400	old	2.901101	1.9638813504037107
TRD	Pbre1_09G490400	old	7.65859	3.1141321097525356
TRD	Pbre1_09G046200	old	13.076455	3.8152121477643677
PD	Pbre1_14G213800	old	0.744587	0.8028855444161477
TRD	Pbre1_10G535200	old	1.400693	1.263450923894949
TRD	Pbre1_09G230600	old	0.336226	0.41816403588445467
TD	Pbre1_09G056200	old	0.644718	0.7178402436094429
TRD	Pbre1_02G282000	old	7.528143	3.0922316294269634
TRD	Pbre1_13G309000	old	0.436303	0.5223601297217972
TRD	Pbre1_06G330600	old	1.18581	1.1281680012061017
TD	Pbre1_15G283600	old	0.0	0.0
TRD	Pbre1_03G326800	old	10.667015	3.5443635903327135
TD	Pbre1_14G335000	old	7.182394	3.032523007790677
PD	Pbre1_08G138400	old	0.196615	0.25895905292079746
TRD	Pbre1_12G197200	old	115.57853	6.865158304945904
PD	Pbre1_05G243200	old	0.0	0.0
TD	Pbre1_05G181800	old	0.0	0.0
TRD	Pbre1_13G142000	old	6.92992	2.987306311555301
TRD	Pbre1_06G363200	old	11.181044	3.6065658824071476
PD	Pbre1_10G245600	old	0.0	0.0
PD	Pbre1_05G252000	old	0.0	0.0
PD	Pbre1_12G380600	old	18.913054	4.31564259433711
TRD	Pbre1_16G058000	old	21.298227	4.478857096512855
TD	Pbre1_02G023000	old	193.334806	7.602400505245275
TRD	Pbre1_16G466000	old	0.0	0.0
TRD	Pbre1_05G397600	old	65.67753	6.0591287570588355
TRD	Pbre1_10G317600	old	19.158322	4.333303647265244
TRD	Pbre1_16G481000	old	22.422612	4.5498300635243005
TRD	Pbre1_17G473200	old	5.426948	2.684133799674109
TRD	Pbre1_15G052400	old	0.23576	0.30539858108180146
TRD	Pbre1_02G202000	old	16.876416	4.159985617912259
PD	Pbre1_09G194800	old	0.0	0.0
TRD	Pbre1_14G453200	old	505.735248	8.98508837455811
TD	Pbre1_13G073400	old	100.608181	6.666872755398279
TRD	Pbre1_17G384400	old	118.250995	6.897857493536556
TRD	Pbre1_06G242000	old	87.281242	6.464035021453648
TRD	Pbre1_06G166000	old	5.032576	2.5927741860120896
TRD	Pbre1_08G018800	old	54.226055	5.78727716897004
TD	Pbre1_04G236400	old	4.368516	2.4245233442027994
PD	Pbre1_05G089600	old	0.536255	0.6194177060989725
PD	Pbre1_13G196000	old	0.0	0.0
TRD	Pbre1_17G031400	old	17.19676	4.18560969102294
PD	Pbre1_15G461000	old	0.48395	0.5694424828163445
TRD	Pbre1_17G106600	old	0.281857	0.35823532833901384
TRD	Pbre1_16G307200	old	240.337214	7.914906584871203
TRD	Pbre1_05G475000	old	30.737848	4.988132403747831
TRD	Pbre1_09G143600	old	10.331735	3.5022968637477683
TRD	Pbre1_08G098800	old	5.933841	2.793654754460917
TRD	Pbre1_06G003600	old	15.047586	4.004284387390074
TRD	Pbre1_17G174400	old	0.0	0.0
PD	Pbre1_11G475800	old	0.331686	0.41325394753972156
PD	Pbre1_05G393400	old	1.034198	1.024460111700577
TRD	Pbre1_10G153400	old	0.989281	0.9922470814368778
PD	Pbre1_12G358600	old	0.48784	0.5732193896060842
TD	Pbre1_08G232800	old	1.773265	1.47158548003379
TD	Pbre1_09G259000	old	20.365903	4.4172383866825164
TRD	Pbre1_06G388400	old	1.53673	1.3429699725393238
TRD	Pbre1_09G246800	old	5.011565	2.5877406188604035
TRD	Pbre1_10G318400	old	0.698091	0.7639137743979578
TD	Pbre1_01G270600	old	0.1367	0.18485154568041529
TRD	Pbre1_11G109200	old	0.0	0.0
TRD	Pbre1_06G104600	old	0.0	0.0
PD	Pbre1_11G034400	old	9.224018	3.3538903762387293
TRD	Pbre1_16G329600	old	198.597595	7.640950527170957
TRD	Pbre1_07G103400	old	10.53906	3.528453798197109
PD	Pbre1_03G426800	old	0.439598	0.5256660030740234
PD	Pbre1_12G316000	old	0.063225	0.08844693274401845
PD	Pbre1_17G019400	old	0.0	0.0
TRD	Pbre1_17G403600	old	402.388872	8.65602747567936
TRD	Pbre1_08G120400	old	41.794593	5.419356621774002
PD	Pbre1_17G220800	old	3.36408	2.12567754862426
TD	Pbre1_03G446000	old	8.582643	3.2604236222563188
TRD	Pbre1_12G369000	old	22.747756	4.569719289988912
PD	Pbre1_12G160600	old	0.0	0.0
TD	Pbre1_17G170800	old	0.015674	0.022437415836329883
TRD	Pbre1_14G189200	old	13.16176	3.8239286671928188
TD	Pbre1_01G222200	old	0.323827	0.40471460058203096
PD	Pbre1_16G334800	old	0.0	0.0
TD	Pbre1_15G759200	old	1.609555	1.3838038090828066
TD	Pbre1_01G125600	old	0.025716	0.0366313331781911
TRD	Pbre1_07G193200	old	0.0	0.0
PD	Pbre1_16G451400	old	0.0	0.0
TRD	Pbre1_05G291800	old	24.755514	4.686809426944353
PD	Pbre1_10G199600	old	0.0	0.0
TD	Pbre1_15G030200	old	0.623069	0.6987243331217685
TRD	Pbre1_09G164200	old	4.993035	2.583286799434621
PD	Pbre1_07G160000	old	0.050963	0.07171187895171866
TRD	Pbre1_01G353200	old	107.590908	6.762759505325657
TRD	Pbre1_03G275400	old	19.871498	4.38346224495931
TRD	Pbre1_09G194000	old	2.782348	1.9192821064863173
PD	Pbre1_16G162400	old	0.0	0.0
TD	Pbre1_02G067200	old	5.866581	2.7795919327912846
TD	Pbre1_11G039400	old	0.088223	0.12197422573175853
TD	Pbre1_15G384800	old	0.0	0.0
TD	Pbre1_05G513800	old	0.189757	0.2506669426980919
TD	Pbre1_01G388200	old	152.474185	7.261852198435107
TD	Pbre1_09G226600	old	0.657301	0.7288356494938475
TD	Pbre1_14G115000	old	7.179995	3.03209996132382
PD	Pbre1_17G146200	old	0.0	0.0
TRD	Pbre1_10G484600	old	20.938056	4.455363784556545
TRD	Pbre1_04G138600	old	9.929505	3.4501561573595176
TD	Pbre1_10G382800	old	1.491101	1.316783515856224
TRD	Pbre1_01G352400	old	0.044133	0.062305491811374146
TD	Pbre1_13G089200	old	0.0	0.0
PD	Pbre1_02G489800	old	9.701515	3.4197431464920514
TRD	Pbre1_15G219000	old	3.150741	2.0533689127477848
TRD	Pbre1_11G180000	old	6.688751	2.942749258466011
PD	Pbre1_08G313800	old	17.204947	4.186258635562761
TD	Pbre1_11G130200	old	0.411855	0.49759192889047277
TRD	Pbre1_10G026400	old	47.516487	5.6004031859236125
TD	Pbre1_13G088400	old	3.177709	2.0627120044016527
TD	Pbre1_11G159400	old	0.0	0.0
TRD	Pbre1_04G401600	old	0.605248	0.6827962012296787
TRD	Pbre1_10G572400	old	1.786099	1.4782465229325061
PD	Pbre1_07G348600	old	75.143728	6.250653300924229
TD	Pbre1_09G122600	old	1521.193654	10.571936195338665
TRD	Pbre1_02G069800	old	242.502454	7.927792501531174
TRD	Pbre1_05G177400	old	7.709568	3.1226011620257403
TRD	Pbre1_16G504000	old	24.877855	4.693646133040304
TRD	Pbre1_10G002800	old	17.360871	4.198562593594162
PD	Pbre1_12G331600	old	943.413165	9.883274342467743
TRD	Pbre1_11G272200	old	16.731687	4.148257896253838
TD	Pbre1_17G430000	old	0.023144	0.033009208099560164
TRD	Pbre1_07G193800	old	22.059837	4.527310410126709
TRD	Pbre1_07G244800	old	0.810118	0.8560837483945973
TRD	Pbre1_16G106400	old	22.233058	4.538107153083938
TRD	Pbre1_16G438400	old	0.0	0.0
TD	Pbre1_05G023400	old	10.864262	3.5685504573615865
TD	Pbre1_14G432200	old	37.775456	5.2770718423658876
TRD	Pbre1_10G129600	old	0.0	0.0
TD	Pbre1_11G355400	old	0.0	0.0
TD	Pbre1_13G054600	old	0.061046	0.08548720340942287
TRD	Pbre1_14G167600	old	20.424692	4.421202559282708
TRD	Pbre1_12G116400	old	9.240376	3.3561967832112627
PD	Pbre1_02G173400	old	0.045132	0.06368516596059753
TRD	Pbre1_06G088400	old	2.013619	1.5914970342034138
TD	Pbre1_01G325000	old	0.331763	0.41333736383053815
PD	Pbre1_17G451000	old	0.0	0.0
TRD	Pbre1_01G403400	old	17.646644	4.220844094256278
PD	Pbre1_11G030200	old	6.177338	2.843448862669069
PD	Pbre1_05G437000	old	0.062543	0.08752122678584782
TD	Pbre1_08G058200	old	0.0	0.0
TD	Pbre1_03G370800	old	4.22189	2.3845720673547053
TRD	Pbre1_16G013000	old	18.272162	4.268446520787587
TD	Pbre1_04G288200	old	0.0	0.0
TRD	Pbre1_15G217400	old	0.0	0.0
TD	Pbre1_14G334000	old	7.692381	3.119751411376541
TD	Pbre1_10G570000	old	0.0	0.0
PD	Pbre1_05G371600	old	0.100783	0.13853009498815283
TRD	Pbre1_17G387000	old	52.557209	5.743008875064627
TRD	Pbre1_01G192000	old	41.166318	5.398019144603574
PD	Pbre1_01G146000	old	0.089018	0.123027800056769
PD	Pbre1_11G285200	old	0.0	0.0
TRD	Pbre1_02G205200	old	259.079217	8.022807307513919
TRD	Pbre1_14G064000	old	39.859991	5.352616981184229
