gene	TPM	log2_TPM_plus_1	group
Pbre1_03G257800	0.0	0.0	No loop
Pbre1_03G258000	0.0	0.0	No loop
Pbre1_03G258600	0.0	0.0	No loop
Pbre1_03G260400	0.0	0.0	No loop
Pbre1_03G260600	17.89938	4.240267002053452	No loop
Pbre1_03G263200	9.718754	3.422065304554535	No loop
Pbre1_03G263400	6.920187	2.985534493535661	No loop
Pbre1_03G266800	0.101312	0.13922324009888692	No loop
Pbre1_03G268600	0.0	0.0	No loop
Pbre1_03G268800	0.0	0.0	No loop
Pbre1_03G269200	1.711748	1.43922311651173	No loop
Pbre1_03G270000	0.0	0.0	No loop
Pbre1_03G270200	33.812235	5.121522535203128	No loop
Pbre1_03G270400	0.0	0.0	No loop
Pbre1_03G271000	0.0	0.0	No loop
Pbre1_03G271400	0.0	0.0	No loop
Pbre1_03G271600	0.0	0.0	No loop
Pbre1_03G271800	0.0	0.0	No loop
Pbre1_03G272200	0.093356	0.12876322334350476	No loop
Pbre1_03G272400	0.0	0.0	No loop
Pbre1_03G272600	0.0	0.0	No loop
Pbre1_03G276600	8.883127	3.304967579627122	No loop
Pbre1_03G278000	0.0	0.0	No loop
Pbre1_03G278200	53.390978	5.765295461912593	No loop
Pbre1_03G284000	0.0	0.0	No loop
Pbre1_03G286400	0.0	0.0	No loop
Pbre1_03G287000	9.477667	3.389245611168757	No loop
Pbre1_03G289000	0.0	0.0	No loop
Pbre1_03G290200	0.0	0.0	No loop
Pbre1_03G290400	0.0	0.0	No loop
Pbre1_03G290600	0.0	0.0	No loop
Pbre1_03G292000	0.0	0.0	No loop
Pbre1_03G292600	0.063971	0.08945882872786291	No loop
Pbre1_03G293800	0.0	0.0	No loop
Pbre1_03G294200	0.031705	0.04503051351561992	No loop
Pbre1_03G295000	2.026552	1.597675138590702	No loop
Pbre1_03G295200	1.355741	1.2361809319716002	No loop
Pbre1_03G301600	20.107472	4.399681895199168	No loop
Pbre1_03G305200	0.281141	0.35742926475554754	No loop
Pbre1_03G310200	0.0	0.0	No loop
Pbre1_03G311800	18.765518	4.304913859619315	No loop
Pbre1_03G312800	0.0	0.0	No loop
Pbre1_03G317000	5.635957	2.7303045378779007	No loop
Pbre1_03G317600	6.006561	2.808706506198148	No loop
Pbre1_03G317800	13.9005	3.8972888373477903	No loop
Pbre1_03G318000	15.297442	4.026573635815012	No loop
Pbre1_03G318200	0.0	0.0	No loop
Pbre1_03G318400	32.894353	5.082973026729246	No loop
Pbre1_03G320400	0.351625	0.4346949403157909	No loop
Pbre1_03G320600	0.0	0.0	No loop
Pbre1_03G320800	14.109143	3.9173499271496164	No loop
Pbre1_03G321000	10.56404	3.531573599103948	No loop
Pbre1_03G325600	107.571773	6.762505263026273	No loop
Pbre1_03G325800	10.407917	3.511963485277243	No loop
Pbre1_03G326000	4.716326	2.5150881951552173	No loop
Pbre1_03G326400	0.230318	0.2990312568067103	No loop
Pbre1_03G328400	13.731433	3.880825870233158	No loop
Pbre1_03G329600	7.462539	3.0810905774293706	No loop
Pbre1_03G330400	116.44482	6.875839273281375	No loop
Pbre1_03G332400	24.877223	4.693610898497101	No loop
Pbre1_03G332600	0.0	0.0	No loop
Pbre1_03G335200	0.910235	0.9337501317058182	No loop
Pbre1_03G335400	0.077149	0.10721782898406296	No loop
Pbre1_03G335600	0.418712	0.504581750538705	No loop
Pbre1_03G335800	3.708166	2.235165187656482	No loop
Pbre1_03G336400	0.412895	0.4986542550505355	No loop
Pbre1_03G336600	24.624728	4.679464785744127	No loop
Pbre1_03G336800	15.68892	4.060818690626907	No loop
Pbre1_03G337000	0.0	0.0	No loop
Pbre1_03G337200	1.703602	1.4348827866467466	No loop
Pbre1_03G337400	30.22783	4.96476041586258	No loop
Pbre1_03G338000	0.0	0.0	No loop
Pbre1_03G338200	0.13007	0.1764121403617233	No loop
Pbre1_03G338600	0.0	0.0	No loop
Pbre1_03G338800	0.056356	0.0790961158340337	No loop
Pbre1_03G339400	0.0	0.0	No loop
Pbre1_03G339600	0.0	0.0	No loop
Pbre1_03G340000	25.746818	4.741295362899146	No loop
Pbre1_03G340800	8.158231	3.1950689548729403	No loop
Pbre1_03G341400	16.306322	4.113227245578629	No loop
Pbre1_03G341600	0.026878	0.03826478998124174	No loop
Pbre1_03G342000	0.0	0.0	No loop
Pbre1_03G342600	0.176402	0.2343811420642629	No loop
Pbre1_03G342800	32.445518	5.063740984605649	No loop
Pbre1_03G343000	144.030361	7.180211138835929	No loop
Pbre1_03G344600	4.870391	2.5534565978795714	No loop
Pbre1_03G345400	254.677402	7.998180843654039	No loop
Pbre1_03G345600	188.625366	7.5670081548264685	No loop
Pbre1_03G345800	2.689817	1.8835492662208022	No loop
Pbre1_03G347000	0.0	0.0	No loop
Pbre1_03G347200	2.551823	1.8285596888431972	No loop
Pbre1_03G348000	0.35685	0.44026123938797107	No loop
Pbre1_03G354000	0.0	0.0	No loop
Pbre1_03G354400	0.25052	0.3225281312254654	No loop
Pbre1_03G356000	0.0	0.0	No loop
Pbre1_03G360600	5.117371	2.6129117738081336	No loop
Pbre1_03G361000	0.0	0.0	No loop
Pbre1_03G362800	0.0	0.0	No loop
Pbre1_03G363600	0.0	0.0	No loop
Pbre1_03G366800	0.0	0.0	No loop
Pbre1_03G370200	0.865928	0.8998933184260081	No loop
Pbre1_03G370400	0.0	0.0	No loop
Pbre1_03G371200	2.924377	1.972463642450262	No loop
Pbre1_03G371800	9.773686	3.429440018319367	No loop
Pbre1_03G372000	0.0	0.0	No loop
Pbre1_03G378800	0.0	0.0	No loop
Pbre1_03G379200	26.514747	4.78213315793503	No loop
Pbre1_03G380600	0.0	0.0	No loop
Pbre1_03G380800	0.0	0.0	No loop
Pbre1_03G385400	22.883552	4.5779455073572475	No loop
Pbre1_03G386600	2.393328	1.7627008880809152	No loop
Pbre1_03G386800	1145.762641	10.163351095293207	No loop
Pbre1_03G387400	0.0	0.0	No loop
Pbre1_03G389400	152.407951	7.261229448176213	No loop
Pbre1_03G391600	0.081209	0.11264542605047606	No loop
Pbre1_03G393600	0.162619	0.21737839099345768	No loop
Pbre1_03G394600	7.987916	3.167986641323591	No loop
Pbre1_03G394800	122.428432	6.94753095039388	No loop
Pbre1_03G395600	86.606962	6.452973618181519	No loop
Pbre1_03G396400	6.153847	2.838719263608278	No loop
Pbre1_03G396600	0.0	0.0	No loop
Pbre1_03G397800	0.0	0.0	No loop
Pbre1_03G399000	1.132724	1.0926972757605053	No loop
Pbre1_03G399600	35.476696	5.18890315332952	No loop
Pbre1_03G400000	0.056838	0.07975424662729491	No loop
Pbre1_03G400600	0.372451	0.45675464225857443	No loop
Pbre1_03G401600	0.0	0.0	No loop
Pbre1_03G403800	2.101545	1.6329870569766893	No loop
Pbre1_03G404000	12.442285	3.748706491781433	No loop
Pbre1_03G404800	2.815847	1.9320033262788456	No loop
Pbre1_03G405000	25.906264	4.749870178067239	No loop
Pbre1_03G405800	23.631233	4.622416943530638	No loop
Pbre1_03G407000	73.700567	6.223047288437132	No loop
Pbre1_03G407200	22.829883	4.574699963086375	No loop
Pbre1_03G407400	84.006725	6.40950507425965	No loop
Pbre1_03G407600	1.664341	1.4137787398887227	No loop
Pbre1_03G410000	0.080973	0.11233048861135014	No loop
Pbre1_03G410200	0.020482	0.02925073529590355	No loop
Pbre1_03G410400	0.04063	0.05745720403531097	No loop
Pbre1_03G412200	0.045095	0.063634090439596	No loop
Pbre1_03G412400	0.243311	0.31418721516528697	No loop
Pbre1_03G412600	0.689661	0.7567338248048087	No loop
Pbre1_03G412800	0.0	0.0	No loop
Pbre1_03G413000	0.0	0.0	No loop
Pbre1_03G413200	0.211289	0.2765431169929246	No loop
Pbre1_03G413400	0.0	0.0	No loop
Pbre1_03G413600	0.17605	0.23394939794520517	No loop
Pbre1_03G416000	308.865002	8.275496007324424	No loop
Pbre1_03G416200	246.551681	7.951585935730543	No loop
Pbre1_03G417000	1.900734	1.5364180051271652	No loop
Pbre1_03G417200	35.348976	5.183842816926847	No loop
Pbre1_03G417600	5.531203	2.7073487501615108	No loop
Pbre1_03G418400	1.755985	1.462568035907043	No loop
Pbre1_03G418600	7.045913	3.008256138268397	No loop
Pbre1_03G418800	0.018812	0.02688785749912132	No loop
Pbre1_03G419200	33.178219	5.095005316160853	No loop
Pbre1_03G419600	10.753323	3.5549968004304855	No loop
Pbre1_03G420000	0.0	0.0	No loop
Pbre1_03G420200	0.0	0.0	No loop
Pbre1_03G420400	0.846227	0.884579948238472	No loop
Pbre1_03G420600	0.0	0.0	No loop
Pbre1_03G421200	31.270943	5.012163830801654	No loop
Pbre1_03G422000	8.932896	3.312214406143501	No loop
Pbre1_03G428800	58.732714	5.900449368071394	No loop
Pbre1_03G429000	0.0	0.0	No loop
Pbre1_03G432200	0.0	0.0	No loop
Pbre1_03G432400	0.0	0.0	No loop
Pbre1_03G432600	0.0	0.0	No loop
Pbre1_03G437200	0.0	0.0	No loop
Pbre1_03G437400	21.754767	4.5080969086307086	No loop
Pbre1_03G441000	36.097871	5.213264489661337	No loop
Pbre1_03G441200	65.242863	6.049693121991548	No loop
Pbre1_03G441600	0.0	0.0	No loop
Pbre1_03G441800	0.0	0.0	No loop
Pbre1_03G442000	0.0	0.0	No loop
Pbre1_03G444000	10.132871	3.4767537849023316	No loop
Pbre1_03G448600	2.489177	1.8028867848481989	No loop
Pbre1_03G449600	11.899287	3.6892194186760165	No loop
Pbre1_03G450200	0.361192	0.44487057743066105	No loop
Pbre1_03G451800	4.202728	2.379268284806692	No loop
Pbre1_03G452800	63.121881	6.0027448421135805	No loop
Pbre1_03G453000	41.228891	5.400158454983982	No loop
Pbre1_03G458400	0.222702	0.2900728294508267	No loop
Pbre1_03G458600	39.227716	5.330117923603711	No loop
Pbre1_03G460800	15.254467	4.02276434429834	No loop
Pbre1_03G461000	1.625063	1.392352047044252	No loop
Pbre1_03G463000	3.372278	2.128385133962842	No loop
Pbre1_03G471000	644.436278	9.334130859356295	No loop
Pbre1_03G479400	29.188979	4.915950060200478	No loop
Pbre1_03G480000	18.611032	4.293593551993508	No loop
Pbre1_03G480200	0.0	0.0	No loop
Pbre1_03G481000	28.789724	4.896742852053998	No loop
Pbre1_03G482400	0.148412	0.19964031076226055	No loop
Pbre1_03G482800	6.089276	2.825638298192054	No loop
Pbre1_03G483000	3.083718	2.0298832447543242	No loop
Pbre1_03G483200	38.150083	5.290943460987624	No loop
Pbre1_03G484000	20.892884	4.4523901114635285	No loop
Pbre1_03G484200	240.816037	7.917766115640334	No loop
Pbre1_03G484400	50.675066	5.691396421166279	No loop
Pbre1_03G487600	10.095845	3.4719476345168503	No loop
Pbre1_03G488200	0.0	0.0	No loop
Pbre1_03G489000	3.979655	2.316045793090436	No loop
Pbre1_03G489800	6.275229	2.8629926599748354	No loop
Pbre1_03G490000	2.825648	1.9357041366175134	No loop
Pbre1_03G491400	0.0	0.0	No loop
Pbre1_03G492000	0.0	0.0	No loop
Pbre1_08G000800	0.0	0.0	No loop
Pbre1_08G007400	1.716472	1.4417341765254041	No loop
Pbre1_08G032400	0.187405	0.24781209322344405	No loop
Pbre1_08G032600	0.308692	0.38812559968401344	No loop
Pbre1_08G032800	2.48512	1.8012083319686973	No loop
Pbre1_08G035400	0.045831	0.06464973957681854	No loop
Pbre1_08G035600	5.037066	2.5938475734468467	No loop
Pbre1_08G035800	0.146784	0.19759368126268048	No loop
Pbre1_08G036800	5.178868	2.6273425532791514	No loop
Pbre1_08G060600	89.593921	6.501342341214143	No loop
Pbre1_08G061600	70.021589	6.15018573371393	No loop
Pbre1_08G062000	0.049074	0.06911644690242327	No loop
Pbre1_08G063200	1.224476	1.1534655332775727	No loop
Pbre1_08G063800	29.485846	4.930067677065748	No loop
Pbre1_08G064000	37.234185	5.2567912168046504	No loop
Pbre1_08G065800	0.49509	0.5802323330157099	No loop
Pbre1_08G066000	15.264282	4.023635229722395	No loop
Pbre1_08G068400	0.0	0.0	No loop
Pbre1_08G068600	0.0	0.0	No loop
Pbre1_08G070800	3.981026	2.316442941621455	No loop
Pbre1_08G073600	8.914476	3.309536525134063	No loop
Pbre1_08G078600	0.463346	0.5492709270062843	No loop
Pbre1_08G078800	1.876084	1.524105812291018	No loop
Pbre1_08G082000	0.0	0.0	No loop
Pbre1_08G083400	8.723369	3.281456272417595	No loop
Pbre1_08G083800	152.542747	7.262496554160983	No loop
Pbre1_08G084800	6.762812	2.9565793487511023	No loop
Pbre1_08G091600	0.016456	0.02354776564432879	No loop
Pbre1_08G091800	11.972289	3.697361164883948	No loop
Pbre1_08G093200	37.881835	5.281024402383764	No loop
Pbre1_08G093800	0.0	0.0	No loop
Pbre1_08G094200	3.348798	2.1206166977266925	No loop
Pbre1_08G094600	0.040884	0.057809298272683	No loop
Pbre1_08G100400	27.940074	4.8549967057444405	No loop
Pbre1_08G101200	0.801178	0.8489407614928536	No loop
Pbre1_08G101600	0.0	0.0	No loop
Pbre1_08G103800	0.0	0.0	No loop
Pbre1_08G104000	0.030578	0.04345370036927878	No loop
Pbre1_08G104600	152.177609	7.259061614024887	No loop
Pbre1_08G106200	0.0	0.0	No loop
Pbre1_08G107800	0.0	0.0	No loop
Pbre1_08G108400	0.435853	0.5219080562454872	No loop
Pbre1_08G113000	2.066244	1.6164725057323386	No loop
Pbre1_08G113800	19.539247	4.360311386120921	No loop
Pbre1_08G114000	0.0	0.0	No loop
Pbre1_08G114200	0.0	0.0	No loop
Pbre1_08G114400	17.521812	4.211153340112798	No loop
Pbre1_08G114600	0.164836	0.22012684874925573	No loop
Pbre1_08G114800	0.0	0.0	No loop
Pbre1_08G115000	0.0	0.0	No loop
Pbre1_08G122800	0.0	0.0	No loop
Pbre1_08G123200	82.522277	6.384089138354419	No loop
Pbre1_08G123400	1842.781075	10.848451649343575	No loop
Pbre1_08G127200	0.150461	0.20221207781644657	No loop
Pbre1_08G128000	0.145587	0.19608702625710245	No loop
Pbre1_08G128200	0.052307	0.07355565782829465	No loop
Pbre1_08G128400	0.0	0.0	No loop
Pbre1_08G130400	0.22911	0.29761403642087936	No loop
Pbre1_08G132000	0.0	0.0	No loop
Pbre1_08G132600	0.095704	0.13185811270704642	No loop
Pbre1_08G133400	8.604419	3.2636983435970977	No loop
Pbre1_08G133600	8.462259	3.242184650693342	No loop
Pbre1_08G134600	4.408973	2.435354696000687	No loop
Pbre1_08G135400	0.0	0.0	No loop
Pbre1_08G136200	0.777602	0.8299323450329699	No loop
Pbre1_08G136600	1.241124	1.1642224744779033	No loop
Pbre1_08G136800	0.0	0.0	No loop
Pbre1_08G137000	2.806049	1.9282941353381429	No loop
Pbre1_08G137200	0.066151	0.09241178286585851	No loop
Pbre1_08G137600	23.006103	4.585329319410104	No loop
Pbre1_08G137800	0.682809	0.7508714390623676	No loop
Pbre1_08G138000	4.515911	2.4635991789522365	No loop
Pbre1_08G139400	0.070234	0.09792626740290095	No loop
Pbre1_08G142200	0.292809	0.3705091466817486	No loop
Pbre1_08G143200	0.265152	0.3393107260046104	No loop
Pbre1_08G146000	0.0	0.0	No loop
Pbre1_08G148400	0.0	0.0	No loop
Pbre1_08G148800	0.099264	0.13653790653459913	No loop
Pbre1_08G149400	0.0	0.0	No loop
Pbre1_08G152800	11.061084	3.592287671374501	No loop
Pbre1_08G153800	3.773436	2.2550281164676798	No loop
Pbre1_08G159800	3.54285	2.1835976699491764	No loop
Pbre1_08G160200	0.0	0.0	No loop
Pbre1_08G161200	31.851348	5.0378806652223265	No loop
Pbre1_08G161800	0.719214	0.781749136161451	No loop
Pbre1_08G162600	0.922094	0.9426788928326335	No loop
Pbre1_08G162800	0.0	0.0	No loop
Pbre1_08G164600	0.118043	0.16097567538485158	No loop
Pbre1_08G168400	2.45634	1.7892451423240314	No loop
Pbre1_08G169400	1.430959	1.2815255614063443	No loop
Pbre1_08G170000	23.346512	4.605643194474304	No loop
Pbre1_08G170200	10.129688	3.476341244875245	No loop
Pbre1_08G170400	108.970935	6.780978463778119	No loop
Pbre1_08G171000	0.08751	0.12102866706166798	No loop
Pbre1_08G171200	0.158516	0.212277969072183	No loop
Pbre1_08G171800	11.95293	3.695206572593897	No loop
Pbre1_08G172000	0.0	0.0	No loop
Pbre1_08G172200	2.749624	1.9067459341332689	No loop
Pbre1_08G173200	2.92476	1.9726044355593897	No loop
Pbre1_08G173400	7.627711	3.108977851759171	No loop
Pbre1_08G173800	0.0	0.0	No loop
Pbre1_08G176600	0.48269	0.5682169914450801	No loop
Pbre1_08G176800	0.0	0.0	No loop
Pbre1_08G177000	0.099862	0.13732251974522552	No loop
Pbre1_08G177200	1.455051	1.2957529946755486	No loop
Pbre1_08G177400	41.025086	5.393178866678289	No loop
Pbre1_08G178200	12.115919	3.713246992104628	No loop
Pbre1_08G179200	0.325184	0.4061926898324976	No loop
Pbre1_08G179400	7.02589	3.0046613831871816	No loop
Pbre1_08G180200	7.049481	3.008895766722377	No loop
Pbre1_08G180600	0.746875	0.8047763779558277	No loop
Pbre1_08G180800	0.0	0.0	No loop
Pbre1_08G181600	11.337702	3.6250018004008537	No loop
Pbre1_08G182200	0.0	0.0	No loop
Pbre1_08G182400	0.0	0.0	No loop
Pbre1_08G182600	0.332771	0.4144289143009688	No loop
Pbre1_08G182800	47.329787	5.594840731392688	No loop
Pbre1_08G183600	0.063623	0.08898687977641198	No loop
Pbre1_08G183800	0.0665	0.09288396567848443	No loop
Pbre1_08G185000	5.274405	2.6494786551990077	No loop
Pbre1_08G186000	0.442098	0.5281692084829729	No loop
Pbre1_08G187800	0.0	0.0	No loop
Pbre1_08G188400	0.0	0.0	No loop
Pbre1_08G189000	0.0	0.0	No loop
Pbre1_08G189600	0.047474	0.06691443434315714	No loop
Pbre1_08G190400	1.41531	1.2722083678438965	No loop
Pbre1_08G190600	3.737246	2.244048591439052	No loop
Pbre1_08G190800	8.901918	3.307708002068889	No loop
Pbre1_08G192000	0.520696	0.6047317749379091	No loop
Pbre1_08G192200	0.0	0.0	No loop
Pbre1_08G193000	0.0	0.0	No loop
Pbre1_08G193200	0.0	0.0	No loop
Pbre1_08G194000	0.158262	0.21196162927453818	No loop
Pbre1_08G194400	0.0	0.0	No loop
Pbre1_08G194600	0.0	0.0	No loop
Pbre1_08G197000	57.573403	5.87217380952611	No loop
Pbre1_08G197600	51.479531	5.713682921798435	No loop
Pbre1_08G197800	6.868009	2.9759986078767304	No loop
Pbre1_08G198400	21.113932	4.46688366335003	No loop
Pbre1_08G200800	1.039743	1.0283873894602462	No loop
Pbre1_08G201000	0.0	0.0	No loop
Pbre1_08G201200	0.0	0.0	No loop
Pbre1_08G202200	1.413316	1.2710168346520294	No loop
Pbre1_08G202400	0.0	0.0	No loop
Pbre1_08G202600	0.0	0.0	No loop
Pbre1_08G202800	0.0	0.0	No loop
Pbre1_08G203600	17.045635	4.173578005383935	No loop
Pbre1_08G203800	0.244144	0.3151534758727042	No loop
Pbre1_08G204000	0.0	0.0	No loop
Pbre1_08G204200	98.789519	6.640816390602431	No loop
Pbre1_08G206200	0.0	0.0	No loop
Pbre1_08G206400	0.0	0.0	No loop
Pbre1_08G207000	6.163946	2.840754462697154	No loop
Pbre1_08G207200	9.220907	3.3534513211375887	No loop
Pbre1_08G208800	0.0	0.0	No loop
Pbre1_08G209000	0.0	0.0	No loop
Pbre1_08G209200	0.0	0.0	No loop
Pbre1_08G210600	0.02661	0.0378882187296412	No loop
Pbre1_08G211400	0.376778	0.46129594936431273	No loop
Pbre1_08G212400	0.0	0.0	No loop
Pbre1_08G215400	5.996916	2.806719171785458	No loop
Pbre1_08G215600	11.848774	3.6835588022830015	No loop
Pbre1_08G216200	1.057645	1.040994099375957	No loop
Pbre1_08G216400	0.449826	0.5358797664470678	No loop
Pbre1_08G217200	0.308208	0.38759194199151314	No loop
Pbre1_08G220000	64.980675	6.043971632022873	No loop
Pbre1_08G220200	7.165067	3.0294647241422865	No loop
Pbre1_08G220400	0.87212	0.9046729124086662	No loop
Pbre1_08G220600	72.978557	6.20903525491608	No loop
Pbre1_08G220800	18.50989	4.286133738702991	No loop
Pbre1_08G221000	3.09782	2.0348566142147737	No loop
Pbre1_08G221200	25.39382	4.722128263142458	No loop
Pbre1_08G221800	0.158992	0.21287060810438466	No loop
Pbre1_08G222200	0.0	0.0	No loop
Pbre1_08G222400	28.361776	4.875867329720417	No loop
Pbre1_08G224000	21.650647	4.501480355329293	No loop
Pbre1_08G224200	1.299234	1.201153300967	No loop
Pbre1_08G225200	61.030215	5.954899220262872	No loop
Pbre1_08G225400	50.377428	5.6830627643296365	No loop
Pbre1_08G227400	0.0	0.0	No loop
Pbre1_08G228000	70.515453	6.160183106815626	No loop
Pbre1_08G229200	0.229518	0.29809285597559537	No loop
Pbre1_08G230400	0.0	0.0	No loop
Pbre1_08G231800	0.130064	0.17640448048824212	No loop
Pbre1_08G232400	0.0	0.0	No loop
Pbre1_08G232800	1.773265	1.47158548003379	No loop
Pbre1_08G235000	0.0	0.0	No loop
Pbre1_08G235800	0.0	0.0	No loop
Pbre1_08G236000	33.969084	5.128008100646598	No loop
Pbre1_08G236600	0.016488	0.023593183758465044	No loop
Pbre1_08G241000	0.0	0.0	No loop
Pbre1_08G241200	16.398826	4.12091805721887	No loop
Pbre1_08G242000	0.0	0.0	No loop
Pbre1_08G243400	0.0	0.0	No loop
Pbre1_08G243600	0.0	0.0	No loop
Pbre1_08G243800	0.267119	0.34155201985995126	No loop
Pbre1_08G244000	4.536334	2.4689309815599625	No loop
Pbre1_08G244800	1.791273	1.4809232338575942	No loop
Pbre1_08G245400	0.790792	0.8405977784210446	No loop
Pbre1_08G246200	0.0	0.0	No loop
Pbre1_08G246800	0.0	0.0	No loop
Pbre1_08G247400	3.985217	2.3176563046255017	No loop
Pbre1_08G248200	0.913242	0.9360193672118056	No loop
Pbre1_08G249400	0.0	0.0	No loop
Pbre1_08G251800	3.246431	2.086250807890973	No loop
Pbre1_08G252200	9.962877	3.4545545509373796	No loop
Pbre1_08G252400	2.09295	1.6289835113013775	No loop
Pbre1_08G259400	8.777623	3.289483779807505	No loop
Pbre1_08G259800	0.0	0.0	No loop
Pbre1_08G260200	0.0	0.0	No loop
Pbre1_08G260800	1.556444	1.3541384235186316	No loop
Pbre1_08G261000	2.847158	1.9437930812944215	No loop
Pbre1_08G261800	0.0	0.0	No loop
Pbre1_08G262000	0.0	0.0	No loop
Pbre1_08G262600	0.0	0.0	No loop
Pbre1_08G262800	0.0	0.0	No loop
Pbre1_08G263400	0.0	0.0	No loop
Pbre1_08G264000	0.0	0.0	No loop
Pbre1_08G264200	0.0	0.0	No loop
Pbre1_08G264400	0.0	0.0	No loop
Pbre1_08G264800	0.0	0.0	No loop
Pbre1_08G265400	0.0	0.0	No loop
Pbre1_08G266200	0.0	0.0	No loop
Pbre1_08G266400	0.0	0.0	No loop
Pbre1_08G266600	0.0	0.0	No loop
Pbre1_08G266800	0.0	0.0	No loop
Pbre1_08G267000	0.232939	0.3021014237679383	No loop
Pbre1_08G267200	0.0	0.0	No loop
Pbre1_08G271200	83.590721	6.402427513534312	No loop
Pbre1_08G271400	41.09735	5.395657514350342	No loop
Pbre1_08G272600	5.50432	2.7013982369726652	No loop
Pbre1_08G273800	0.0	0.0	No loop
Pbre1_08G274000	4.171835	2.370676248760127	No loop
Pbre1_08G274600	0.056108	0.078757375508249	No loop
Pbre1_08G274800	0.0	0.0	No loop
Pbre1_08G275000	0.0	0.0	No loop
Pbre1_08G275200	1.193338	1.1331281528000117	No loop
Pbre1_08G275400	8.806306	3.293709780774589	No loop
Pbre1_08G276000	1.237188	1.1616864970189487	No loop
Pbre1_08G276200	3.285711	2.0995345674842922	No loop
Pbre1_08G276600	0.252275	0.3245514133654304	No loop
Pbre1_08G277400	30.911695	4.9960133347534095	No loop
Pbre1_08G279600	0.0	0.0	No loop
Pbre1_08G283400	7.23405	3.04160220922914	No loop
Pbre1_08G283600	0.0	0.0	No loop
Pbre1_08G286600	0.192928	0.2545069707971175	No loop
Pbre1_08G294400	0.274985	0.35048027410145804	No loop
Pbre1_08G295000	0.0	0.0	No loop
Pbre1_08G295200	1.586788	1.371161822912744	No loop
Pbre1_08G295400	0.0	0.0	No loop
Pbre1_08G295600	130.289473	7.036607433046284	No loop
Pbre1_08G297200	485.990874	8.927750926849683	No loop
Pbre1_08G299600	7.391104	3.06886063552137	No loop
Pbre1_08G299800	0.0	0.0	No loop
Pbre1_08G300200	0.0	0.0	No loop
Pbre1_08G300400	0.0	0.0	No loop
Pbre1_08G301200	29.184216	4.915722424194333	No loop
Pbre1_08G301400	0.739729	0.798862592967396	No loop
Pbre1_08G306200	45.296776	5.532839825937471	No loop
Pbre1_08G312200	0.0	0.0	No loop
Pbre1_08G313400	102.022233	6.686811905605843	No loop
Pbre1_08G313600	0.066737	0.0932045289596365	No loop
Pbre1_08G314200	21.932774	4.519338972003453	No loop
Pbre1_08G316000	16.149846	4.100123716414673	No loop
Pbre1_08G317600	0.0	0.0	No loop
Pbre1_08G320000	19.64904	4.368002805373068	No loop
Pbre1_08G321000	0.349569	0.4324987399859526	No loop
Pbre1_08G322600	8.272079	3.2128928584520953	No loop
Pbre1_08G324400	49.716432	5.664381347522189	No loop
Pbre1_08G325800	13.90681	3.897899654348318	No loop
Pbre1_08G327800	6.715568	2.947772368153051	No loop
Pbre1_08G328200	2.333788	1.737162364350362	No loop
Pbre1_08G328800	3.277943	2.0969172599304526	No loop
Pbre1_08G329000	71.368093	6.177281849973202	No loop
Pbre1_08G331800	16.459821	4.125966863262729	No loop
Pbre1_08G335200	1.785458	1.4779145627550228	No loop
Pbre1_08G335400	11.746331	3.6720101255121893	No loop
Pbre1_08G335600	0.762477	0.8176044307299	No loop
Pbre1_08G335800	5.156183	2.622036118161963	No loop
Pbre1_08G337200	10.490137	3.522324094615713	No loop
Pbre1_08G337800	45.174191	5.529014779419114	No loop
Pbre1_08G338400	0.327659	0.40888464805406693	No loop
Pbre1_08G338600	0.134223	0.18170431696903416	No loop
Pbre1_08G338800	3.196909	2.0693271821487653	No loop
Pbre1_08G339000	16.146781	4.099865856636678	No loop
Pbre1_08G341600	0.0	0.0	No loop
Pbre1_08G342200	0.432518	0.5185532669735131	No loop
Pbre1_08G346600	21.513799	4.492737613963604	No loop
Pbre1_08G346800	0.0	0.0	No loop
Pbre1_08G347600	0.0	0.0	No loop
Pbre1_08G348200	0.0	0.0	No loop
Pbre1_08G350200	0.0	0.0	No loop
Pbre1_08G350800	3.168757	2.059617278811599	No loop
Pbre1_08G354200	14.18971	3.925022421241139	No loop
Pbre1_08G354400	0.0	0.0	No loop
Pbre1_08G355000	0.0	0.0	No loop
Pbre1_08G357200	0.305705	0.3848289833229943	No loop
Pbre1_08G358000	0.0	0.0	No loop
Pbre1_08G358200	0.49848	0.5834998285339223	No loop
Pbre1_08G358400	0.822511	0.8659275221503238	No loop
Pbre1_08G358600	1.026071	1.0186847316677388	No loop
Pbre1_08G358800	0.244476	0.31553840788837284	No loop
Pbre1_08G360400	8.875085	3.3037931662581874	No loop
Pbre1_08G360600	2.035654	1.6020073635693903	No loop
Pbre1_08G363400	19.499915	4.357546022699415	No loop
Pbre1_08G364000	8.18091	3.1986371588047624	No loop
Pbre1_08G364200	42.072268	5.4286873865703535	No loop
Pbre1_08G364400	66.555855	6.078008906827783	No loop
Pbre1_08G365000	0.994328	0.9959027041484432	No loop
Pbre1_08G365200	4.108572	2.352920070726264	No loop
Pbre1_08G365400	5.644915	2.732250745045048	No loop
Pbre1_08G365600	36.058859	5.211746558001532	No loop
Pbre1_08G365800	1.2009	1.1380935964872845	No loop
Pbre1_08G366800	5.402576	2.6786524730351373	No loop
Pbre1_08G370000	3.606716	2.203738659799958	No loop
Pbre1_08G370400	0.0	0.0	No loop
