duplication_type	trajectory	role	tau
TRD	Neo(C)	P	0.696519880675482
TRD	Neo(C)	P	0.3489024630296155
TRD	Neo(C)	P	0.3408409495401235
TRD	Neo(C)	P	0.8630657689707469
TRD	Neo(C)	P	0.4168518475047779
TRD	Neo(C)	P	0.8952045298372404
TRD	Neo(C)	P	0.7206042418535388
TRD	Neo(C)	P	0.1790130541682529
TRD	Neo(C)	P	0.2975108198758557
TRD	Neo(C)	P	0.618484608751656
TRD	Neo(C)	P	0.4854207496163411
TRD	Neo(C)	P	0.1232115123435193
TRD	Neo(C)	P	0.4024620032600753
TRD	Neo(C)	P	0.4458910497872643
TRD	Neo(C)	P	0.4071834060688019
TRD	Neo(C)	P	0.7319332993657889
TRD	Neo(C)	P	0.593254851234912
TRD	Neo(C)	P	0.48414636432914
TRD	Neo(C)	P	0.6351685102983577
TRD	Neo(C)	P	0.2324612026060478
TRD	Neo(C)	P	0.6564414299496233
TRD	Neo(C)	P	0.4966038067712305
TRD	Neo(C)	P	0.4624869626664705
TRD	Neo(C)	P	0.2857632846874188
TRD	Neo(C)	P	0.7645157916126578
TRD	Neo(C)	P	0.9982926502688636
TRD	Neo(C)	P	0.6204937641942507
TRD	Neo(C)	P	0.8037151695821526
TRD	Neo(C)	P	0.2413104699427176
TRD	Neo(C)	P	0.4866812710001293
TRD	Neo(C)	P	0.439972083282418
TRD	Neo(C)	P	0.68456526789501
TRD	Neo(C)	P	0.4020680033319075
TRD	Neo(C)	P	0.3425075363696772
TRD	Neo(C)	P	0.5011280435950379
TRD	Neo(C)	P	0.4812237362614546
TRD	Neo(C)	P	0.1720428274326629
TRD	Neo(C)	P	0.2270464203108273
TRD	Neo(C)	P	0.6030248725128093
TRD	Neo(C)	P	0.6113659726566694
TRD	Neo(C)	P	0.2633082742484309
TRD	Neo(C)	P	0.6256350080506425
TRD	Neo(C)	P	0.6152510863123812
TRD	Neo(C)	P	0.2577458994592234
TRD	Neo(C)	P	0.3062199712363754
TRD	Neo(C)	P	0.4413125166177646
TRD	Neo(C)	P	0.4881530576421851
TRD	Neo(C)	P	0.4334864907161661
TRD	Neo(C)	P	0.302798053727098
TRD	Neo(C)	P	0.1490279610168643
TRD	Neo(C)	P	0.3374419073584208
TRD	Neo(C)	P	0.1629103744512115
TRD	Neo(C)	P	0.1629103744512115
TRD	Neo(C)	P	0.5173668126242641
TRD	Neo(C)	P	0.7190800544070878
TRD	Neo(C)	P	0.5584562355821718
TRD	Neo(C)	P	0.5584562355821718
TRD	Neo(C)	P	0.4200628574267074
TRD	Neo(C)	P	0.4750279280594808
TRD	Neo(C)	P	0.3290325559916878
TRD	Neo(C)	P	0.4107242514667802
TRD	Neo(C)	P	0.743886824999405
TRD	Neo(C)	P	0.2664935547766695
TRD	Neo(C)	P	0.4432531791482776
TRD	Neo(C)	P	0.3717323756928806
TRD	Neo(C)	P	0.3770081167479822
TRD	Neo(C)	P	0.4436197319091389
TRD	Neo(C)	P	0.4148144355410611
TRD	Neo(C)	P	0.4422001173092301
TRD	Neo(C)	P	0.4026041123896326
TRD	Neo(C)	P	0.4026041123896326
TRD	Neo(C)	P	0.4026041123896326
TRD	Neo(C)	P	0.6940612036314521
TRD	Neo(C)	P	0.3569211905456567
TRD	Neo(C)	P	0.1722423905699525
TRD	Neo(C)	P	0.3687706121197556
TRD	Neo(C)	P	0.6218369002618848
TRD	Neo(C)	P	0.3595669759125244
TRD	Neo(C)	P	0.7534820938563257
TRD	Neo(C)	P	0.2594337746266708
TRD	Neo(C)	P	0.2229505526814659
TRD	Neo(C)	P	0.6282367290288958
TRD	Neo(C)	P	0.3383805821676716
TRD	Neo(C)	P	0.5087760191998122
TRD	Neo(C)	P	0.5401877757697675
TRD	Neo(C)	P	0.9662938300401672
TRD	Neo(C)	P	0.5006784635374506
TRD	Neo(C)	P	0.4611283239052884
TRD	Neo(C)	P	0.3250087293307191
TRD	Neo(C)	P	0.590161902392544
TRD	Neo(C)	P	0.3062199712363754
TRD	Neo(C)	P	0.3232327614411468
TRD	Neo(C)	P	0.8104686995124339
TRD	Neo(C)	P	0.4120446056685097
TRD	Neo(C)	P	0.4827666037274611
TRD	Neo(C)	P	0.5652132807367428
TRD	Neo(C)	P	0.1717850410183478
TRD	Neo(C)	P	0.371334900831951
TRD	Neo(C)	P	0.5905646487895941
TRD	Neo(C)	P	0.5912619221018213
TRD	Neo(C)	P	0.517056286278347
TRD	Neo(C)	P	0.3434237725487601
TRD	Neo(C)	P	0.4237859267698146
TRD	Neo(C)	P	0.3912450328238798
TRD	Neo(C)	P	0.4443599974472816
TRD	Neo(C)	P	0.527202809400335
TRD	Neo(C)	P	0.5351781481645099
TRD	Neo(C)	P	0.5008536094320923
TRD	Neo(C)	P	0.3349752042154519
TRD	Neo(C)	P	0.3349752042154519
TRD	Neo(C)	P	0.2878046397894248
TRD	Neo(C)	P	0.1736294938676048
TRD	Neo(C)	P	0.7068322588870022
TRD	Neo(C)	P	0.5664178577497749
TRD	Neo(C)	P	0.590161902392544
TRD	Neo(C)	P	0.6271386880760085
TRD	Neo(C)	P	0.6271386880760085
TRD	Neo(C)	P	0.4982045919638336
TRD	Neo(C)	P	0.2352855134122758
TRD	Neo(C)	P	0.3622879569008823
TRD	Neo(C)	P	0.7943600429623813
TRD	Neo(C)	P	0.3736841841704323
TRD	Neo(C)	P	0.9048865446723428
TRD	Neo(C)	P	0.2214392208725847
TRD	Neo(C)	P	0.1382239980616252
TRD	Neo(C)	P	0.3441497346603312
TRD	Neo(C)	P	0.5179163984620214
TRD	Neo(C)	P	0.460843065668063
TRD	Neo(C)	P	0.570091047768852
TRD	Neo(C)	P	0.798159576217483
TRD	Neo(C)	P	0.7068991168422285
TRD	Neo(C)	P	0.9276779160317078
TRD	Neo(C)	P	0.3359118257626403
TRD	Neo(C)	P	0.3222436662465872
TRD	Neo(C)	P	0.6397656865762542
TRD	Neo(C)	P	0.3252839576356047
TRD	Neo(C)	P	0.4001689772606739
TRD	Neo(C)	P	0.8402886391666848
TRD	Neo(C)	P	0.4414331624719564
TRD	Neo(C)	P	0.3595006624827013
TRD	Neo(C)	P	0.6977443676030959
TRD	Neo(C)	P	0.5179497965506311
TRD	Neo(C)	P	0.2984994372432071
TRD	Neo(C)	P	0.4590587778802746
TRD	Neo(C)	P	0.5316667752057805
TRD	Neo(C)	P	0.2409400464826088
TRD	Neo(C)	P	0.7915111983157045
TRD	Neo(C)	P	0.8104686995124339
TRD	Neo(C)	P	0.7869417463920351
TRD	Neo(C)	P	0.8699351693687755
TRD	Neo(C)	P	0.5272960533081412
TRD	Neo(C)	P	0.3663745467750026
TRD	Neo(C)	P	0.3182171328385714
TRD	Neo(C)	P	0.2352855134122758
TRD	Neo(C)	P	0.439972083282418
TRD	Neo(C)	P	1.0
TRD	Neo(C)	P	0.8474448669201522
TRD	Neo(C)	P	0.8228283171525159
TRD	Neo(C)	P	0.6059549235326687
TRD	Neo(C)	P	0.0963457031081196
TRD	Neo(C)	P	0.3483433280474804
TRD	Neo(C)	P	0.8136553737916176
TRD	Neo(C)	P	0.3359118257626403
TRD	Neo(C)	P	0.6400195138356076
TRD	Neo(C)	P	0.4933852688759675
TRD	Neo(C)	P	0.5032117907341215
TRD	Neo(C)	P	0.6802359809931525
TRD	Neo(C)	P	0.5322577102879713
TRD	Neo(C)	P	0.39636066505576
TRD	Neo(C)	P	0.4166360547995317
TRD	Neo(C)	P	0.698375929344444
TRD	Neo(C)	P	0.2741538013521812
TRD	Neo(C)	P	0.5434688507127658
TRD	Neo(C)	P	0.5719730099663067
TRD	Neo(C)	P	0.6530182376641587
TRD	Neo(C)	P	0.3259634523315648
TRD	Neo(C)	P	0.7156095806672895
TRD	Neo(C)	P	0.3246298757541313
TRD	Neo(C)	P	0.9674445451489088
TRD	Neo(C)	P	0.5434688507127658
TRD	Neo(C)	P	0.5833500858680084
TRD	Neo(C)	P	0.415545504323824
TRD	Neo(C)	P	0.6425538482095592
TRD	Neo(C)	P	0.86987773066261
TRD	Neo(C)	P	0.2298336504286489
TRD	Neo(C)	P	0.2956401371452796
TRD	Neo(C)	P	0.5525763686561853
TRD	Neo(C)	P	0.5512864065571128
TRD	Neo(C)	P	0.7984949943999796
TRD	Neo(C)	P	0.5310493541047808
TRD	Neo(C)	P	0.5565969362195464
TRD	Neo(C)	P	0.3504292422408058
TRD	Neo(C)	P	0.424235394126272
TRD	Neo(C)	P	0.4074965738787602
TRD	Neo(C)	P	0.7085355194812236
TRD	Neo(C)	P	0.4090133465056136
TRD	Neo(C)	P	0.6236338954318066
TRD	Neo(C)	P	0.1154609724652806
TRD	Neo(C)	P	0.3222141474667669
TRD	Neo(C)	P	0.1666183023079379
TRD	Neo(C)	P	0.4958437502722824
TRD	Neo(C)	P	0.5311104140591336
TRD	Neo(C)	P	0.4056591906640093
TRD	Neo(C)	P	0.5672938045525189
TRD	Neo(C)	P	0.447080059130929
TRD	Neo(C)	P	0.5803367330368137
TRD	Neo(C)	P	0.8210372486558939
TRD	Neo(C)	P	0.5707091158023584
TRD	Neo(C)	P	0.5942907731011878
TRD	Neo(C)	P	0.4214320826522265
TRD	Neo(C)	P	0.8008806190891189
TRD	Neo(C)	P	0.2133166021460643
TRD	Neo(C)	P	0.5477938187670298
TRD	Neo(C)	P	0.8428337048196269
TRD	Neo(C)	P	0.4455133388268947
TRD	Neo(C)	P	0.4801068042051946
TRD	Neo(C)	P	0.4956794009271745
TRD	Neo(C)	P	0.4135426821471489
TRD	Neo(C)	P	0.3138640389095151
TRD	Neo(C)	P	0.2550228912373998
TRD	Neo(C)	P	0.8376655519146737
TRD	Neo(C)	P	0.5571856007140963
TRD	Neo(C)	P	0.7063109612527315
TRD	Neo(C)	P	0.7094958700391109
TRD	Neo(C)	P	0.304536802609637
TRD	Neo(C)	P	0.8944600054297542
TRD	Neo(C)	P	0.5620013543920018
TRD	Neo(C)	P	0.3253196771089252
TRD	Neo(C)	P	0.5272960533081412
TRD	Neo(C)	P	0.3435945499009943
TRD	Neo(C)	P	0.5664178577497749
TRD	Neo(C)	P	0.4289733762439482
TRD	Neo(C)	P	0.4713521339357161
TRD	Neo(C)	P	0.4257038506729078
TRD	Neo(C)	P	0.6030248725128093
TRD	Neo(C)	P	0.7553610101553943
TRD	Neo(C)	P	0.244226220737742
TRD	Neo(C)	P	0.6091071790340015
TRD	Neo(C)	P	0.8376655519146737
TRD	Neo(C)	P	0.5289797810723845
TRD	Neo(C)	P	0.273209076064929
TRD	Neo(C)	P	0.4190013096617583
TRD	Neo(C)	P	0.6963560660063809
TRD	Neo(C)	P	0.4259741607302505
TRD	Neo(C)	P	0.2500068373490928
TRD	Neo(C)	P	0.324578844782213
TRD	Neo(C)	P	0.5198760374188028
TRD	Neo(C)	P	0.1736294938676048
TRD	Neo(C)	P	0.3232327614411468
TRD	Neo(C)	P	0.6523851796347139
TRD	Neo(C)	P	0.3670848809340531
TRD	Neo(C)	P	0.4865083197540857
TRD	Neo(C)	P	0.2612966404979436
TRD	Neo(C)	P	0.7943600429623813
TRD	Neo(C)	P	0.264172579207462
TRD	Neo(C)	P	0.5294949265355283
TRD	Neo(C)	P	0.3925005743173268
TRD	Neo(C)	P	0.3905076580656098
TRD	Neo(C)	P	0.9982926502688636
TRD	Neo(C)	P	0.4375449259837142
TRD	Neo(C)	P	0.7094958700391109
TRD	Neo(C)	P	0.291932064212919
TRD	Neo(C)	P	0.2568319990288691
TRD	Neo(C)	P	0.3282212472465282
TRD	Neo(C)	P	0.4674257233682334
TRD	Neo(C)	P	0.7094958700391109
TRD	Neo(C)	P	0.68456526789501
TRD	Neo(C)	P	0.5176828083990609
TRD	Neo(C)	P	0.4185261924344113
TRD	Neo(C)	P	0.1736294938676048
TRD	Neo(C)	P	0.6523851796347139
TRD	Neo(C)	P	0.4185261924344113
TRD	Neo(C)	P	0.3232327614411468
TRD	Neo(C)	P	0.6523851796347139
TRD	Neo(C)	P	0.6490383855908715
TRD	Neo(C)	P	0.6801243889138487
TRD	Neo(C)	P	0.7141872455869793
TRD	Neo(C)	P	0.4740996381652028
TRD	Neo(C)	P	0.8630657689707469
TRD	Neo(C)	P	0.4119964475865998
TRD	Neo(C)	P	0.1589013602530811
TRD	Neo(C)	P	0.82687038724359
TRD	Neo(C)	P	0.5816626856238587
TRD	Neo(C)	P	0.5790332883599072
TRD	Neo(C)	P	0.2374952046447609
TRD	Neo(C)	P	0.3814796160269865
TRD	Neo(C)	P	0.4125901596330049
TRD	Neo(C)	P	0.3910479010152473
TRD	Neo(C)	C	0.9958199860062068
TRD	Neo(C)	C	0.8459360323609065
TRD	Neo(C)	C	1.0
TRD	Neo(C)	C	1.0
TRD	Neo(C)	C	0.795049542624922
TRD	Neo(C)	C	1.0
TRD	Neo(C)	C	0.8417438110283084
TRD	Neo(C)	C	1.0
TRD	Neo(C)	C	1.0
TRD	Neo(C)	C	0.8248951495992305
TRD	Neo(C)	C	0.9451887852915176
TRD	Neo(C)	C	0.9351360631311876
TRD	Neo(C)	C	0.7616778930713755
TRD	Neo(C)	C	0.7801618472675553
TRD	Neo(C)	C	0.5498902553247035
TRD	Neo(C)	C	0.7948615410357233
TRD	Neo(C)	C	0.9590014306979386
TRD	Neo(C)	C	0.9357620182850108
TRD	Neo(C)	C	0.9189888007203556
TRD	Neo(C)	C	0.8827853725222147
TRD	Neo(C)	C	0.9084954576922536
TRD	Neo(C)	C	0.738732825549215
TRD	Neo(C)	C	0.7823614984053269
TRD	Neo(C)	C	1.0
TRD	Neo(C)	C	1.0
TRD	Neo(C)	C	0.9208207208263296
TRD	Neo(C)	C	0.9064107593342072
TRD	Neo(C)	C	0.7498411412399426
TRD	Neo(C)	C	0.8279262415866822
TRD	Neo(C)	C	0.9924526937780842
TRD	Neo(C)	C	0.9231794309964588
TRD	Neo(C)	C	0.9472648976636184
TRD	Neo(C)	C	0.9157741115802632
TRD	Neo(C)	C	0.7719892295767955
TRD	Neo(C)	C	0.9896000034140324
TRD	Neo(C)	C	0.9166323560729752
TRD	Neo(C)	C	1.0
TRD	Neo(C)	C	0.8213900263876768
TRD	Neo(C)	C	0.8387512994557573
TRD	Neo(C)	C	0.8678991282523663
TRD	Neo(C)	C	0.7223260833219339
TRD	Neo(C)	C	0.797046566164154
TRD	Neo(C)	C	1.0
TRD	Neo(C)	C	0.7016013714755213
TRD	Neo(C)	C	0.8125952683440947
TRD	Neo(C)	C	0.8465799840787083
TRD	Neo(C)	C	1.0
TRD	Neo(C)	C	0.8248848629805856
TRD	Neo(C)	C	0.8369549911747732
TRD	Neo(C)	C	0.6927565633836276
TRD	Neo(C)	C	0.6147189563953178
TRD	Neo(C)	C	0.8819378725180649
TRD	Neo(C)	C	0.9931585215303564
TRD	Neo(C)	C	0.953253782210038
TRD	Neo(C)	C	0.721438811064579
TRD	Neo(C)	C	0.78460744522086
TRD	Neo(C)	C	0.9806042213494268
TRD	Neo(C)	C	0.9478252596096342
TRD	Neo(C)	C	1.0
TRD	Neo(C)	C	0.7550908287440266
TRD	Neo(C)	C	0.7470724996617147
TRD	Neo(C)	C	0.7068115652880318
TRD	Neo(C)	C	1.0
TRD	Neo(C)	C	0.9438527267835868
TRD	Neo(C)	C	0.9800353007628946
TRD	Neo(C)	C	0.7368706329448322
TRD	Neo(C)	C	0.948627692332816
TRD	Neo(C)	C	0.6076858771238752
TRD	Neo(C)	C	0.9107152987370912
TRD	Neo(C)	C	0.965044951477125
TRD	Neo(C)	C	0.7238841517474783
TRD	Neo(C)	C	0.7585294521488397
TRD	Neo(C)	C	1.0
TRD	Neo(C)	C	0.9964377041963296
TRD	Neo(C)	C	1.0
TRD	Neo(C)	C	0.657421034049576
TRD	Neo(C)	C	0.5815608676326255
TRD	Neo(C)	C	1.0
TRD	Neo(C)	C	0.6355042405448936
TRD	Neo(C)	C	0.9371731416514184
TRD	Neo(C)	C	0.9191472028713028
TRD	Neo(C)	C	0.8322485039248569
TRD	Neo(C)	C	0.9357870661625932
TRD	Neo(C)	C	0.9809275131596696
TRD	Neo(C)	C	0.9152330250768548
TRD	Neo(C)	C	0.9595842267654792
TRD	Neo(C)	C	0.919623685159842
TRD	Neo(C)	C	0.939275185524042
TRD	Neo(C)	C	0.9463653649764292
TRD	Neo(C)	C	0.8414208637944587
TRD	Neo(C)	C	1.0
TRD	Neo(C)	C	0.9641182892370924
TRD	Neo(C)	C	0.8572613353287174
TRD	Neo(C)	C	0.9811122689661076
TRD	Neo(C)	C	0.8010988688115177
TRD	Neo(C)	C	1.0
TRD	Neo(C)	C	0.5999206082941283
TRD	Neo(C)	C	1.0
TRD	Neo(C)	C	0.7142878855429011
TRD	Neo(C)	C	0.8981313027093405
TRD	Neo(C)	C	0.8037522733799177
TRD	Neo(C)	C	1.0
TRD	Neo(C)	C	1.0
TRD	Neo(C)	C	0.6521205648660718
TRD	Neo(C)	C	0.8272872176478359
TRD	Neo(C)	C	0.9754088294136456
TRD	Neo(C)	C	0.9318045845222804
TRD	Neo(C)	C	1.0
TRD	Neo(C)	C	1.0
TRD	Neo(C)	C	1.0
TRD	Neo(C)	C	1.0
TRD	Neo(C)	C	0.7501561355812368
TRD	Neo(C)	C	0.4697992473466542
TRD	Neo(C)	C	0.6768584782456896
TRD	Neo(C)	C	0.7721870817239666
TRD	Neo(C)	C	0.809571152527582
TRD	Neo(C)	C	1.0
TRD	Neo(C)	C	0.9411467368546989
TRD	Neo(C)	C	0.9284672516834748
TRD	Neo(C)	C	1.0
TRD	Neo(C)	C	0.9719289461672892
TRD	Neo(C)	C	0.7340495232662698
TRD	Neo(C)	C	0.8191360223079313
TRD	Neo(C)	C	0.8508269735937504
TRD	Neo(C)	C	0.8408884620267489
TRD	Neo(C)	C	0.8103975316703853
TRD	Neo(C)	C	1.0
TRD	Neo(C)	C	0.8549447821125558
TRD	Neo(C)	C	0.8738709542848737
TRD	Neo(C)	C	0.860284304024668
TRD	Neo(C)	C	0.8843995306494735
TRD	Neo(C)	C	0.7988885784736478
TRD	Neo(C)	C	0.9408531972849112
TRD	Neo(C)	C	1.0
TRD	Neo(C)	C	1.0
TRD	Neo(C)	C	1.0
TRD	Neo(C)	C	0.8240099398062704
TRD	Neo(C)	C	0.8817373384875993
TRD	Neo(C)	C	0.7055359764757523
TRD	Neo(C)	C	0.832299033049502
TRD	Neo(C)	C	0.9639850796482804
TRD	Neo(C)	C	0.7885529568359003
TRD	Neo(C)	C	1.0
TRD	Neo(C)	C	1.0
TRD	Neo(C)	C	0.993072611038314
TRD	Neo(C)	C	0.9496897507824478
TRD	Neo(C)	C	0.9375063982652556
TRD	Neo(C)	C	0.6819864920907637
TRD	Neo(C)	C	0.8620469655382739
TRD	Neo(C)	C	0.8968881157660629
TRD	Neo(C)	C	0.6824687400024856
TRD	Neo(C)	C	0.4423969528912906
TRD	Neo(C)	C	0.9371256156248656
TRD	Neo(C)	C	0.7332355260695993
TRD	Neo(C)	C	0.9515348978421472
TRD	Neo(C)	C	0.8095733389938442
TRD	Neo(C)	C	0.940417827206016
TRD	Neo(C)	C	0.8639781971653878
TRD	Neo(C)	C	1.0
TRD	Neo(C)	C	1.0
TRD	Neo(C)	C	1.0
TRD	Neo(C)	C	0.962759178153922
TRD	Neo(C)	C	1.0
TRD	Neo(C)	C	1.0
TRD	Neo(C)	C	0.9585952101569968
TRD	Neo(C)	C	0.9446982650220164
TRD	Neo(C)	C	0.8075748351258276
TRD	Neo(C)	C	1.0
TRD	Neo(C)	C	0.8348330249943366
TRD	Neo(C)	C	0.9181839711773452
TRD	Neo(C)	C	0.9131479003502696
TRD	Neo(C)	C	0.8497399328037301
TRD	Neo(C)	C	0.8364170201182869
TRD	Neo(C)	C	0.5686443547526229
TRD	Neo(C)	C	0.8017590270381696
TRD	Neo(C)	C	0.8037481214144444
TRD	Neo(C)	C	1.0
TRD	Neo(C)	C	0.4337851932331267
TRD	Neo(C)	C	0.8266954641358526
TRD	Neo(C)	C	1.0
TRD	Neo(C)	C	1.0
TRD	Neo(C)	C	0.8553282694503099
TRD	Neo(C)	C	0.977087329553898
TRD	Neo(C)	C	0.800054274351429
TRD	Neo(C)	C	0.9689263501472342
TRD	Neo(C)	C	1.0
TRD	Neo(C)	C	0.9427629527543124
TRD	Neo(C)	C	0.8395795687293596
TRD	Neo(C)	C	0.8285500066943365
TRD	Neo(C)	C	0.8307903354279139
TRD	Neo(C)	C	0.6886614285676506
TRD	Neo(C)	C	0.8250980149439442
TRD	Neo(C)	C	0.8920511128371945
TRD	Neo(C)	C	1.0
TRD	Neo(C)	C	0.994474849683898
TRD	Neo(C)	C	0.8326483466865477
TRD	Neo(C)	C	1.0
TRD	Neo(C)	C	1.0
TRD	Neo(C)	C	0.9755178526554696
TRD	Neo(C)	C	1.0
TRD	Neo(C)	C	0.8108848637688073
TRD	Neo(C)	C	0.9063099880329216
TRD	Neo(C)	C	0.7948424008387025
TRD	Neo(C)	C	0.6470192164892723
TRD	Neo(C)	C	0.7471390898070918
TRD	Neo(C)	C	1.0
TRD	Neo(C)	C	0.9883224095137232
TRD	Neo(C)	C	1.0
TRD	Neo(C)	C	1.0
TRD	Neo(C)	C	0.962990939918526
TRD	Neo(C)	C	0.9169635471356952
TRD	Neo(C)	C	1.0
TRD	Neo(C)	C	0.8817281691631591
TRD	Neo(C)	C	1.0
TRD	Neo(C)	C	0.7900967623201396
TRD	Neo(C)	C	0.6086418285410196
TRD	Neo(C)	C	0.5424258655386461
TRD	Neo(C)	C	1.0
TRD	Neo(C)	C	0.8591502770951569
TRD	Neo(C)	C	0.9343382784958872
TRD	Neo(C)	C	0.9193760779251772
TRD	Neo(C)	C	0.9399282790955096
TRD	Neo(C)	C	0.938587159424047
TRD	Neo(C)	C	0.8810927165578211
TRD	Neo(C)	C	1.0
TRD	Neo(C)	C	0.9563139156475704
TRD	Neo(C)	C	0.972568847241168
TRD	Neo(C)	C	0.8052104794151859
TRD	Neo(C)	C	0.7562515046224094
TRD	Neo(C)	C	0.931072063680244
TRD	Neo(C)	C	0.8237751209974679
TRD	Neo(C)	C	0.8815316344523273
TRD	Neo(C)	C	0.9158244095302563
TRD	Neo(C)	C	0.8619436923435027
TRD	Neo(C)	C	0.9142431021625652
TRD	Neo(C)	C	0.893938575857506
TRD	Neo(C)	C	0.9894922994205492
TRD	Neo(C)	C	0.8422553306920495
TRD	Neo(C)	C	1.0
TRD	Neo(C)	C	1.0
TRD	Neo(C)	C	1.0
TRD	Neo(C)	C	0.9012989437746718
TRD	Neo(C)	C	0.8459095004942858
TRD	Neo(C)	C	0.8842112373837718
TRD	Neo(C)	C	1.0
TRD	Neo(C)	C	0.7904689452806608
TRD	Neo(C)	C	1.0
TRD	Neo(C)	C	0.8570756672012687
TRD	Neo(C)	C	0.8210698744724244
TRD	Neo(C)	C	0.7023274815294697
TRD	Neo(C)	C	0.8246792116407171
TRD	Neo(C)	C	0.9888464055730314
TRD	Neo(C)	C	1.0
TRD	Neo(C)	C	1.0
TRD	Neo(C)	C	0.8411993354151168
TRD	Neo(C)	C	0.7952804267011475
TRD	Neo(C)	C	0.9876376436793308
TRD	Neo(C)	C	0.9809333188489692
TRD	Neo(C)	C	0.8430585273991065
TRD	Neo(C)	C	1.0
TRD	Neo(C)	C	1.0
TRD	Neo(C)	C	0.966475924380379
TRD	Neo(C)	C	0.8982183530945823
TRD	Neo(C)	C	0.8088035465578868
TRD	Neo(C)	C	0.8149049941146795
TRD	Neo(C)	C	1.0
TRD	Neo(C)	C	0.9018750555407448
TRD	Neo(C)	C	1.0
TRD	Neo(C)	C	1.0
TRD	Neo(C)	C	0.806744427480916
TRD	Neo(C)	C	0.8924977783063591
TRD	Neo(C)	C	1.0
TRD	Neo(C)	C	0.9709182359022662
TRD	Neo(C)	C	0.7849915746083815
TRD	Neo(C)	C	0.9568130515897691
TRD	Neo(C)	C	0.9170803641933613
TRD	Neo(C)	C	0.8954016138090986
TRD	Neo(C)	C	0.9133194550965996
TRD	Neo(C)	C	0.569493075552279
TRD	Neo(C)	C	0.9397263401377526
TRD	Neo(C)	C	0.747665290457638
TRD	Neo(C)	C	0.8748003102505137
TRD	Neo(C)	C	0.8686372583015061
TRD	Neo(C)	C	0.862906109314307
TRD	Neo(C)	C	1.0
TRD	Neo(C)	C	0.9000018137957303
TRD	Neo(C)	C	0.8502773408848785
TRD	Neo(C)	C	0.8594544577293968
TRD	Neo(C)	C	1.0
TRD	Neo(C)	C	0.9541217671067947
TRD	Neo(C)	C	1.0
TRD	Neo(C)	C	0.9429290678221868
TRD	Neo(C)	C	1.0
TRD	Neo(C)	C	0.9965213522828216
TRD	Neo(C)	C	0.7710997508345387
TRD	Neo(C)	C	0.8736568031308586
TRD	Neo(C)	C	0.5503107649403136
TRD	Neo(C)	C	0.863210488574334
TRD	Neo(C)	C	0.9955573905933316
TRD	Neo(C)	C	1.0
TRD	Neo(C)	C	1.0
TRD	Neo(C)	C	0.7685375732939004
TRD	Neo(C)	C	0.6717006747583636
TRD	Neo(C)	C	0.7637445536829996
TRD	Neo(C)	C	1.0
TRD	Neo(C)	C	0.7276278259979005
TRD	Neo(C)	C	0.9483991738022997
TRD	Neo(C)	C	0.7977097704989619
TRD	Neo(C)	C	0.8758573568444012
TRD	Neo(C)	C	0.9249379558666408
TRD	Neo(C)	C	0.9744878947817746
TRD	Neo(C)	C	0.9260090272123204
TRD	Neo(C)	C	0.603918725238708
TRD	Neo(C)	C	0.4585618868683322
TRD	Neo(C)	C	1.0
TRD	Neo(C)	C	0.8248951495992305
TRD	Neo(C)	C	0.7801618472675553
TRD	Neo(C)	C	0.7948615410357233
TRD	Neo(C)	C	1.0
TRD	Neo(C)	C	1.0
TRD	Neo(C)	C	0.797046566164154
TRD	Neo(C)	C	0.797046566164154
TRD	Neo(C)	C	0.797046566164154
TRD	Neo(C)	C	0.9931585215303564
TRD	Neo(C)	C	0.9107152987370912
TRD	Neo(C)	C	1.0
TRD	Neo(C)	C	0.5815608676326255
TRD	Neo(C)	C	0.8249966858843687
TRD	Neo(C)	C	0.8249966858843687
TRD	Neo(C)	C	0.9152330250768548
TRD	Neo(C)	C	0.919623685159842
TRD	Neo(C)	C	0.71218803618347
TRD	Neo(C)	C	1.0
TRD	Neo(C)	C	0.8272872176478359
TRD	Neo(C)	C	1.0
TRD	Neo(C)	C	1.0
TRD	Neo(C)	C	0.6824687400024856
TRD	Neo(C)	C	0.9515348978421472
TRD	Neo(C)	C	1.0
TRD	Neo(C)	C	1.0
TRD	Neo(C)	C	1.0
TRD	Neo(C)	C	0.9585952101569968
TRD	Neo(C)	C	0.9585952101569968
TRD	Neo(C)	C	0.9585952101569968
TRD	Neo(C)	C	0.9689263501472342
TRD	Neo(C)	C	0.9689263501472342
TRD	Neo(C)	C	0.9689263501472342
TRD	Neo(C)	C	1.0
TRD	Neo(C)	C	1.0
TRD	Neo(C)	C	1.0
TRD	Neo(C)	C	0.6886614285676506
TRD	Neo(C)	C	1.0
TRD	Neo(C)	C	0.5424258655386461
TRD	Neo(C)	C	1.0
TRD	Neo(C)	C	0.8842112373837718
TRD	Neo(C)	C	0.8570756672012687
TRD	Neo(C)	C	0.8088035465578868
TRD	Neo(C)	C	1.0
TRD	Neo(C)	C	1.0
TRD	Neo(C)	C	0.9133194550965996
TRD	Neo(C)	C	1.0
TRD	Neo(C)	A	0.5015764293760362
TRD	Neo(C)	A	0.6360237523595822
TRD	Neo(C)	A	0.757746746717857
TRD	Neo(C)	A	0.1492718713815887
TRD	Neo(C)	A	0.7130083814668057
TRD	Neo(C)	A	0.2944580581734773
TRD	Neo(C)	A	0.3471391335221822
TRD	Neo(C)	A	0.5611437233807328
TRD	Neo(C)	A	0.5734054788271615
TRD	Neo(C)	A	0.5777754831876465
